           time          epoch      iteration  learning_rate   nll_joint_tr   nll_class_tr      cat_ce_tr         acc_tr
            1.3      0006/0400      0029/0090      0.01000        4.56172        4.56190        2.90845        0.09375
            1.3      0006/0400      0030/0090      0.01000        4.56294        4.56313        3.21153        0.00000
            1.3      0006/0400      0031/0090      0.01000        4.56090        4.56110        3.33455        0.12500
            1.3      0006/0400      0032/0090      0.01000        4.56024        4.56044        3.20971        0.15625
            1.3      0006/0400      0033/0090      0.01000        4.56114        4.56135        3.36944        0.00000
            1.3      0006/0400      0034/0090      0.01000        4.56194        4.56214        3.26066        0.09375
            1.3      0006/0400      0035/0090      0.01000        4.56217        4.56239        3.58975        0.03125
            1.3      0006/0400      0036/0090      0.01000        4.55996        4.56016        3.23796        0.06250
            1.3      0006/0400      0037/0090      0.01000        4.56010        4.56031        3.42023        0.15625
            1.3      0006/0400      0038/0090      0.01000        4.55955        4.55977        3.58295        0.06250
            1.3      0006/0400      0039/0090      0.01000        4.56237        4.56258        3.46581        0.06250
            1.3      0006/0400      0040/0090      0.01000        4.56076        4.56096        3.32542        0.03125
            1.3      0006/0400      0041/0090      0.01000        4.56029        4.56048        3.23498        0.12500
            1.3      0006/0400      0042/0090      0.01000        4.56071        4.56091        3.34417        0.09375
            1.3      0006/0400      0043/0090      0.01000        4.55861        4.55881        3.40121        0.12500
            1.3      0006/0400      0044/0090      0.01000        4.56111        4.56130        3.07548        0.18750
            1.3      0006/0400      0045/0090      0.01000        4.55946        4.55970        3.93829        0.03125
            1.3      0006/0400      0046/0090      0.01000        4.55911        4.55932        3.38588        0.03125
            1.3      0006/0400      0047/0090      0.01000        4.56053        4.56074        3.58130        0.06250
            1.3      0006/0400      0048/0090      0.01000        4.56023        4.56046        3.63392        0.09375
            1.3      0006/0400      0049/0090      0.01000        4.55982        4.56002        3.35362        0.06250
            1.3      0006/0400      0050/0090      0.01000        4.55945        4.55966        3.45807        0.06250
            1.3      0006/0400      0051/0090      0.01000        4.56081        4.56101        3.28499        0.03125
            1.3      0006/0400      0052/0090      0.01000        4.56030        4.56051        3.45232        0.09375
            1.3      0006/0400      0053/0090      0.01000        4.56164        4.56183        3.11360        0.15625
            1.3      0006/0400      0054/0090      0.01000        4.56021        4.56043        3.48385        0.09375
            1.3      0006/0400      0055/0090      0.01000        4.56085        4.56108        3.74287        0.09375
            1.3      0006/0400      0056/0090      0.01000        4.56066        4.56086        3.24131        0.12500
            1.3      0006/0400      0057/0090      0.01000        4.56130        4.56154        3.83971        0.06250
            1.3      0006/0400      0058/0090      0.01000        4.56083        4.56104        3.29446        0.03125
            1.4      0006/0400      0059/0090      0.01000        4.55856        4.55879        3.85412        0.06250
            1.4      0006/0400      0060/0090      0.01000        4.55974        4.56002        4.67929        0.15625
            1.4      0006/0400      0061/0090      0.01000        4.55982        4.56004        3.58777        0.12500
            1.4      0006/0400      0062/0090      0.01000        4.56209        4.56230        3.45670        0.09375
            1.4      0006/0400      0063/0090      0.01000        4.55714        4.55735        3.35006        0.15625
            1.4      0006/0400      0064/0090      0.01000        4.55863        4.55881        3.08723        0.21875
            1.4      0006/0400      0065/0090      0.01000        4.55845        4.55864        3.07310        0.09375
            1.4      0006/0400      0066/0090      0.01000        4.55779        4.55798        3.05762        0.09375
            1.4      0006/0400      0067/0090      0.01000        4.56104        4.56122        2.90121        0.18750
            1.4      0006/0400      0068/0090      0.01000        4.55798        4.55818        3.22640        0.15625
            1.4      0006/0400      0069/0090      0.01000        4.55638        4.55660        3.55747        0.00000
            1.4      0006/0400      0070/0090      0.01000        4.55648        4.55670        3.60266        0.12500
            1.4      0006/0400      0071/0090      0.01000        4.55928        4.55948        3.23589        0.09375
            1.4      0006/0400      0072/0090      0.01000        4.55810        4.55833        3.66806        0.15625
            1.4      0006/0400      0073/0090      0.01000        4.55837        4.55858        3.33042        0.12500
            1.4      0006/0400      0074/0090      0.01000        4.55617        4.55636        3.21205        0.18750
            1.4      0006/0400      0075/0090      0.01000        4.55799        4.55818        3.22600        0.12500
            1.4      0006/0400      0076/0090      0.01000        4.55522        4.55544        3.57088        0.25000
            1.4      0006/0400      0077/0090      0.01000        4.55586        4.55607        3.47557        0.00000
            1.4      0006/0400      0078/0090      0.01000        4.55488        4.55507        3.23500        0.03125
            1.4      0006/0400      0079/0090      0.01000        4.55476        4.55497        3.30599        0.06250
            1.4      0006/0400      0080/0090      0.01000        4.55468        4.55488        3.29014        0.09375
            1.4      0006/0400      0081/0090      0.01000        4.56161        4.56181        3.20264        0.09375
            1.4      0006/0400      0082/0090      0.01000        4.55370        4.55392        3.64905        0.12500
            1.4      0006/0400      0083/0090      0.01000        4.55490        4.55509        3.01045        0.18750
            1.4      0006/0400      0084/0090      0.01000        4.55534        4.55553        2.99966        0.09375
            1.4      0006/0400      0085/0090      0.01000        4.55456        4.55476        3.39415        0.06250
            1.4      0006/0400      0086/0090      0.01000        4.55426        4.55444        2.86920        0.18750
            1.4      0006/0400      0087/0090      0.01000        4.55519        4.55538        3.12678        0.18750
            1.4      0006/0400      0088/0090      0.01000        4.55571        4.55592        3.56227        0.03125
            1.4      0006/0400      0089/0090      0.01000        4.55557        4.55579        3.62751        0.09375
            1.5      0007/0400      0000/0090      0.01000        4.55355        4.55374        3.08787        0.15625
            1.5      0007/0400      0001/0090      0.01000        4.55439        4.55457        2.97502        0.18750
            1.5      0007/0400      0002/0090      0.01000        4.55391        4.55410        2.98628        0.12500
            1.5      0007/0400      0003/0090      0.01000        4.55293        4.55315        3.60001        0.12500
            1.5      0007/0400      0004/0090      0.01000        4.55462        4.55480        3.08909        0.15625
            1.5      0007/0400      0005/0090      0.01000        4.55569        4.55590        3.42982        0.18750
            1.5      0007/0400      0006/0090      0.01000        4.55271        4.55291        3.32002        0.15625
            1.5      0007/0400      0007/0090      0.01000        4.55264        4.55283        3.26421        0.25000
            1.5      0007/0400      0008/0090      0.01000        4.55410        4.55429        3.13400        0.09375
            1.5      0007/0400      0009/0090      0.01000        4.55101        4.55120        3.25190        0.12500
            1.5      0007/0400      0010/0090      0.01000        4.55353        4.55373        3.28268        0.06250
            1.5      0007/0400      0011/0090      0.01000        4.55159        4.55180        3.51180        0.06250
            1.5      0007/0400      0012/0090      0.01000        4.55273        4.55293        3.17492        0.15625
            1.5      0007/0400      0013/0090      0.01000        4.55419        4.55439        3.24499        0.12500
            1.5      0007/0400      0014/0090      0.01000        4.55212        4.55229        2.89879        0.21875
            1.5      0007/0400      0015/0090      0.01000        4.55238        4.55256        2.87404        0.18750
            1.5      0007/0400      0016/0090      0.01000        4.55234        4.55254        3.38285        0.09375
            1.5      0007/0400      0017/0090      0.01000        4.55383        4.55402        3.19525        0.12500
            1.5      0007/0400      0018/0090      0.01000        4.55310        4.55331        3.49245        0.12500
            1.5      0007/0400      0019/0090      0.01000        4.55211        4.55233        3.48841        0.15625
            1.5      0007/0400      0020/0090      0.01000        4.55094        4.55114        3.24343        0.09375
            1.5      0007/0400      0021/0090      0.01000        4.55248        4.55268        3.24528        0.12500
            1.5      0007/0400      0022/0090      0.01000        4.55095        4.55114        3.09858        0.09375
            1.5      0007/0400      0023/0090      0.01000        4.55128        4.55148        3.29052        0.09375
            1.5      0007/0400      0024/0090      0.01000        4.55287        4.55306        3.03383        0.06250
            1.5      0007/0400      0025/0090      0.01000        4.55334        4.55353        3.08152        0.15625
            1.5      0007/0400      0026/0090      0.01000        4.55154        4.55176        3.60612        0.12500
            1.5      0007/0400      0027/0090      0.01000        4.55333        4.55352        3.15502        0.09375
            1.5      0007/0400      0028/0090      0.01000        4.55271        4.55290        3.16197        0.06250
            1.5      0007/0400      0029/0090      0.01000        4.55124        4.55143        3.09436        0.12500
            1.5      0007/0400      0030/0090      0.01000        4.55433        4.55452        3.22827        0.03125
            1.5      0007/0400      0031/0090      0.01000        4.55140        4.55162        3.55833        0.00000
            1.5      0007/0400      0032/0090      0.01000        4.55187        4.55206        3.12876        0.12500
            1.5      0007/0400      0033/0090      0.01000        4.55310        4.55329        3.13468        0.12500
            1.5      0007/0400      0034/0090      0.01000        4.55043        4.55061        2.97201        0.09375
            1.5      0007/0400      0035/0090      0.01000        4.55202        4.55221        3.26318        0.15625
            1.5      0007/0400      0036/0090      0.01000        4.55190        4.55208        2.97625        0.06250
            1.5      0007/0400      0037/0090      0.01000        4.55197        4.55217        3.25305        0.09375
            1.5      0007/0400      0038/0090      0.01000        4.55133        4.55154        3.41211        0.00000
            1.5      0007/0400      0039/0090      0.01000        4.55056        4.55075        3.04679        0.06250
            1.5      0007/0400      0040/0090      0.01000        4.55068        4.55086        3.08983        0.12500
            1.6      0007/0400      0041/0090      0.01000        4.55574        4.55595        3.54011        0.18750
            1.6      0007/0400      0042/0090      0.01000        4.55159        4.55176        2.88317        0.15625
            1.6      0007/0400      0043/0090      0.01000        4.55199        4.55219        3.14122        0.21875
            1.6      0007/0400      0044/0090      0.01000        4.55206        4.55225        3.24174        0.09375
            1.6      0007/0400      0045/0090      0.01000        4.55251        4.55269        2.88603        0.18750
            1.6      0007/0400      0046/0090      0.01000        4.55008        4.55027        3.18094        0.12500
            1.6      0007/0400      0047/0090      0.01000        4.55152        4.55172        3.30669        0.00000
            1.6      0007/0400      0048/0090      0.01000        4.55015        4.55035        3.36639        0.12500
            1.6      0007/0400      0049/0090      0.01000        4.55337        4.55354        2.88601        0.06250
            1.6      0007/0400      0050/0090      0.01000        4.55361        4.55380        2.97722        0.12500
            1.6      0007/0400      0051/0090      0.01000        4.55353        4.55373        3.24411        0.00000
            1.6      0007/0400      0052/0090      0.01000        4.55283        4.55301        2.97935        0.18750
            1.6      0007/0400      0053/0090      0.01000        4.55046        4.55068        3.45673        0.00000
            1.6      0007/0400      0054/0090      0.01000        4.55179        4.55198        3.07829        0.15625
            1.6      0007/0400      0055/0090      0.01000        4.55259        4.55278        3.12602        0.09375
            1.6      0007/0400      0056/0090      0.01000        4.55155        4.55176        3.37498        0.03125
            1.6      0007/0400      0057/0090      0.01000        4.55074        4.55101        4.56194        0.09375
            1.6      0007/0400      0058/0090      0.01000        4.55419        4.55437        2.94332        0.15625
            1.6      0007/0400      0059/0090      0.01000        4.55254        4.55273        3.11628        0.18750
            1.6      0007/0400      0060/0090      0.01000        4.55162        4.55181        2.97978        0.12500
            1.6      0007/0400      0061/0090      0.01000        4.55202        4.55220        2.94381        0.18750
            1.6      0007/0400      0062/0090      0.01000        4.55284        4.55303        3.08958        0.12500
            1.6      0007/0400      0063/0090      0.01000        4.55212        4.55233        3.39088        0.21875
            1.6      0007/0400      0064/0090      0.01000        4.55449        4.55467        2.96286        0.12500
            1.6      0007/0400      0065/0090      0.01000        4.55320        4.55339        3.12980        0.12500
            1.6      0007/0400      0066/0090      0.01000        4.55396        4.55415        3.13742        0.12500
            1.6      0007/0400      0067/0090      0.01000        4.55395        4.55414        3.17698        0.06250
            1.6      0007/0400      0068/0090      0.01000        4.55201        4.55220        3.11504        0.18750
            1.6      0007/0400      0069/0090      0.01000        4.55241        4.55262        3.40558        0.12500
            1.6      0007/0400      0070/0090      0.01000        4.55487        4.55507        3.17290        0.15625
            1.6      0007/0400      0071/0090      0.01000        4.55844        4.55868        3.95322        0.00000
            1.6      0007/0400      0072/0090      0.01000        4.55352        4.55371        3.10768        0.21875
            1.6      0007/0400      0073/0090      0.01000        4.54988        4.55009        3.31537        0.06250
            1.6      0007/0400      0074/0090      0.01000        4.55228        4.55247        3.23253        0.15625
            1.6      0007/0400      0075/0090      0.01000        4.55076        4.55096        3.21185        0.03125
            1.6      0007/0400      0076/0090      0.01000        4.55047        4.55067        3.14992        0.06250
            1.6      0007/0400      0077/0090      0.01000        4.55378        4.55396        2.97999        0.18750
            1.6      0007/0400      0078/0090      0.01000        4.55431        4.55451        3.27565        0.06250
            1.6      0007/0400      0079/0090      0.01000        4.55114        4.55133        2.98063        0.12500
            1.6      0007/0400      0080/0090      0.01000        4.55170        4.55188        3.00542        0.18750
            1.6      0007/0400      0081/0090      0.01000        4.55404        4.55424        3.28557        0.12500
            1.6      0007/0400      0082/0090      0.01000        4.55400        4.55419        3.16124        0.12500
            1.6      0007/0400      0083/0090      0.01000        4.55271        4.55288        2.85350        0.18750
            1.6      0007/0400      0084/0090      0.01000        4.55087        4.55107        3.30719        0.06250
            1.6      0007/0400      0085/0090      0.01000        4.55077        4.55097        3.30780        0.06250
            1.6      0007/0400      0086/0090      0.01000        4.55058        4.55076        2.98731        0.18750
            1.6      0007/0400      0087/0090      0.01000        4.55171        4.55190        3.19239        0.15625
            1.6      0007/0400      0088/0090      0.01000        4.55241        4.55260        3.04831        0.18750
            1.6      0007/0400      0089/0090      0.01000        4.55139        4.55158        3.03392        0.18750
            1.7      0008/0400      0000/0090      0.01000        4.55073        4.55092        3.07789        0.09375
            1.7      0008/0400      0001/0090      0.01000        4.55153        4.55173        3.25550        0.03125
            1.7      0008/0400      0002/0090      0.01000        4.55624        4.55642        3.04311        0.12500
            1.7      0008/0400      0003/0090      0.01000        4.55292        4.55313        3.33688        0.03125
            1.7      0008/0400      0004/0090      0.01000        4.55047        4.55065        2.93615        0.21875
            1.7      0008/0400      0005/0090      0.01000        4.55354        4.55373        3.07690        0.06250
            1.7      0008/0400      0006/0090      0.01000        4.55027        4.55045        3.04597        0.09375
            1.7      0008/0400      0007/0090      0.01000        4.54890        4.54909        3.11047        0.21875
            1.7      0008/0400      0008/0090      0.01000        4.55104        4.55123        3.18744        0.15625
            1.7      0008/0400      0009/0090      0.01000        4.54934        4.54956        3.62507        0.09375
            1.7      0008/0400      0010/0090      0.01000        4.55165        4.55188        3.71149        0.06250
            1.7      0008/0400      0011/0090      0.01000        4.55023        4.55043        3.29958        0.15625
            1.7      0008/0400      0012/0090      0.01000        4.55105        4.55128        3.69112        0.09375
            1.7      0008/0400      0013/0090      0.01000        4.55225        4.55246        3.38568        0.06250
            1.8      0008/0400      0014/0090      0.01000        4.54998        4.55020        3.65432        0.00000
            1.8      0008/0400      0015/0090      0.01000        4.55037        4.55058        3.41981        0.12500
            1.8      0008/0400      0016/0090      0.01000        4.54975        4.54995        3.29490        0.12500
            1.8      0008/0400      0017/0090      0.01000        4.55023        4.55045        3.49243        0.03125
            1.8      0008/0400      0018/0090      0.01000        4.54977        4.54999        3.63347        0.09375
            1.8      0008/0400      0019/0090      0.01000        4.55050        4.55070        3.16619        0.12500
            1.8      0008/0400      0020/0090      0.01000        4.55249        4.55269        3.24420        0.06250
            1.8      0008/0400      0021/0090      0.01000        4.54922        4.54942        3.38188        0.03125
            1.8      0008/0400      0022/0090      0.01000        4.54991        4.55011        3.23238        0.09375
            1.8      0008/0400      0023/0090      0.01000        4.55162        4.55180        2.86236        0.12500
            1.8      0008/0400      0024/0090      0.01000        4.54996        4.55015        3.15349        0.09375
            1.8      0008/0400      0025/0090      0.01000        4.55048        4.55070        3.58270        0.09375
            1.8      0008/0400      0026/0090      0.01000        4.55178        4.55197        3.11598        0.12500
            1.8      0008/0400      0027/0090      0.01000        4.55242        4.55260        2.87194        0.18750
            1.8      0008/0400      0028/0090      0.01000        4.55161        4.55180        3.17082        0.09375
            1.8      0008/0400      0029/0090      0.01000        4.54989        4.55010        3.36659        0.06250
            1.8      0008/0400      0030/0090      0.01000        4.55150        4.55169        3.27459        0.03125
            1.8      0008/0400      0031/0090      0.01000        4.55178        4.55196        3.02862        0.06250
            1.8      0008/0400      0032/0090      0.01000        4.55192        4.55209        2.87224        0.18750
            1.8      0008/0400      0033/0090      0.01000        4.55197        4.55215        2.96508        0.06250
            1.8      0008/0400      0034/0090      0.01000        4.55301        4.55320        3.20096        0.06250
            1.8      0008/0400      0035/0090      0.01000        4.54968        4.54990        3.63738        0.09375
            1.8      0008/0400      0036/0090      0.01000        4.54981        4.54999        2.90609        0.25000
            1.8      0008/0400      0037/0090      0.01000        4.54794        4.54814        3.14390        0.06250
            1.8      0008/0400      0038/0090      0.01000        4.55122        4.55141        3.15312        0.15625
            1.8      0008/0400      0039/0090      0.01000        4.54952        4.54968        2.71747        0.31250
            1.8      0008/0400      0040/0090      0.01000        4.54951        4.54971        3.20172        0.12500
            1.8      0008/0400      0041/0090      0.01000        4.54958        4.54979        3.43280        0.09375
            1.8      0008/0400      0042/0090      0.01000        4.54933        4.54954        3.33026        0.18750
            1.8      0008/0400      0043/0090      0.01000        4.55036        4.55055        3.24929        0.15625
            1.8      0008/0400      0044/0090      0.01000        4.54965        4.54986        3.41587        0.06250
            1.8      0008/0400      0045/0090      0.01000        4.55072        4.55091        3.12623        0.15625
            1.8      0008/0400      0046/0090      0.01000        4.55013        4.55032        3.04032        0.21875
            1.8      0008/0400      0047/0090      0.01000        4.54973        4.54994        3.30571        0.03125
            1.8      0008/0400      0048/0090      0.01000        4.54961        4.54979        2.90502        0.21875
            1.8      0008/0400      0049/0090      0.01000        4.54795        4.54815        3.18011        0.15625
            1.8      0008/0400      0050/0090      0.01000        4.54761        4.54782        3.39233        0.03125
            1.8      0008/0400      0051/0090      0.01000        4.55102        4.55121        3.16466        0.12500
            1.8      0008/0400      0052/0090      0.01000        4.54851        4.54870        3.09865        0.15625
            1.8      0008/0400      0053/0090      0.01000        4.55019        4.55038        3.05119        0.09375
            1.8      0008/0400      0054/0090      0.01000        4.55040        4.55058        3.02632        0.15625
            1.8      0008/0400      0055/0090      0.01000        4.55082        4.55100        2.88736        0.18750
            1.8      0008/0400      0056/0090      0.01000        4.54825        4.54844        3.09523        0.12500
            1.8      0008/0400      0057/0090      0.01000        4.54994        4.55014        3.23988        0.06250
            1.8      0008/0400      0058/0090      0.01000        4.54945        4.54963        2.90306        0.18750
            1.8      0008/0400      0059/0090      0.01000        4.54944        4.54963        3.14015        0.03125
            1.8      0008/0400      0060/0090      0.01000        4.54973        4.54991        2.90297        0.06250
            1.8      0008/0400      0061/0090      0.01000        4.55001        4.55020        3.11134        0.06250
            1.8      0008/0400      0062/0090      0.01000        4.54928        4.54948        3.32408        0.12500
            1.8      0008/0400      0063/0090      0.01000        4.54846        4.54868        3.46399        0.09375
            1.8      0008/0400      0064/0090      0.01000        4.54949        4.54970        3.47955        0.12500
            1.8      0008/0400      0065/0090      0.01000        4.55067        4.55086        3.15074        0.15625
            1.8      0008/0400      0066/0090      0.01000        4.55013        4.55032        3.13813        0.09375
            1.8      0008/0400      0067/0090      0.01000        4.54968        4.54991        3.86447        0.03125
            1.8      0008/0400      0068/0090      0.01000        4.54870        4.54890        3.19014        0.12500
            1.8      0008/0400      0069/0090      0.01000        4.54655        4.54674        3.22961        0.03125
            1.8      0008/0400      0070/0090      0.01000        4.54667        4.54687        3.12918        0.15625
            1.8      0008/0400      0071/0090      0.01000        4.54668        4.54687        3.14012        0.06250
            1.8      0008/0400      0072/0090      0.01000        4.54808        4.54825        2.88511        0.18750
            1.8      0008/0400      0073/0090      0.01000        4.54709        4.54730        3.38607        0.09375
            1.8      0008/0400      0074/0090      0.01000        4.54921        4.54941        3.13725        0.12500
            1.8      0008/0400      0075/0090      0.01000        4.54897        4.54916        3.11471        0.09375
            1.8      0008/0400      0076/0090      0.01000        4.54660        4.54683        3.73020        0.00000
            1.9      0008/0400      0077/0090      0.01000        4.54757        4.54776        3.12484        0.12500
            1.9      0008/0400      0078/0090      0.01000        4.54716        4.54736        3.22580        0.06250
            1.9      0008/0400      0079/0090      0.01000        4.54857        4.54877        3.24841        0.06250
            1.9      0008/0400      0080/0090      0.01000        4.54656        4.54676        3.27259        0.12500
            1.9      0008/0400      0081/0090      0.01000        4.54950        4.54970        3.35807        0.09375
            1.9      0008/0400      0082/0090      0.01000        4.54853        4.54871        2.93647        0.21875
            1.9      0008/0400      0083/0090      0.01000        4.54987        4.55007        3.20310        0.15625
            1.9      0008/0400      0084/0090      0.01000        4.54677        4.54699        3.47351        0.15625
            1.9      0008/0400      0085/0090      0.01000        4.54842        4.54862        3.20122        0.12500
            1.9      0008/0400      0086/0090      0.01000        4.54725        4.54744        3.10578        0.12500
            1.9      0008/0400      0087/0090      0.01000        4.54723        4.54741        2.97266        0.18750
            1.9      0008/0400      0088/0090      0.01000        4.54646        4.54667        3.42165        0.18750
            1.9      0008/0400      0089/0090      0.01000        4.54775        4.54794        3.16354        0.15625
            1.9      0009/0400      0000/0090      0.01000        4.54778        4.54797        3.05892        0.09375
            1.9      0009/0400      0001/0090      0.01000        4.54815        4.54833        2.92556        0.21875
            1.9      0009/0400      0002/0090      0.01000        4.54826        4.54845        3.00955        0.12500
            2.0      0009/0400      0003/0090      0.01000        4.54723        4.54741        2.95029        0.12500
            2.0      0009/0400      0004/0090      0.01000        4.54791        4.54810        3.09854        0.15625
            2.0      0009/0400      0005/0090      0.01000        4.54843        4.54861        3.09572        0.15625
            2.0      0009/0400      0006/0090      0.01000        4.54969        4.54986        2.81242        0.15625
            2.0      0009/0400      0007/0090      0.01000        4.54947        4.54966        3.02830        0.25000
            2.0      0009/0400      0008/0090      0.01000        4.54639        4.54660        3.36305        0.09375
            2.0      0009/0400      0009/0090      0.01000        4.54956        4.54976        3.13905        0.12500
            2.0      0009/0400      0010/0090      0.01000        4.54776        4.54797        3.34573        0.12500
            2.0      0009/0400      0011/0090      0.01000        4.55087        4.55107        3.20962        0.12500
            2.0      0009/0400      0012/0090      0.01000        4.54781        4.54800        3.05835        0.15625
            2.0      0009/0400      0013/0090      0.01000        4.54840        4.54859        3.09531        0.12500
            2.0      0009/0400      0014/0090      0.01000        4.54763        4.54782        2.98940        0.25000
            2.0      0009/0400      0015/0090      0.01000        4.54935        4.54953        2.87289        0.25000
            2.0      0009/0400      0016/0090      0.01000        4.54845        4.54863        3.00354        0.12500
            2.0      0009/0400      0017/0090      0.01000        4.54742        4.54760        2.98059        0.15625
            2.0      0009/0400      0018/0090      0.01000        4.54569        4.54589        3.29978        0.09375
            2.0      0009/0400      0019/0090      0.01000        4.54653        4.54671        2.96462        0.12500
            2.0      0009/0400      0020/0090      0.01000        4.54928        4.54948        3.19066        0.15625
            2.0      0009/0400      0021/0090      0.01000        4.54705        4.54723        2.96806        0.18750
            2.0      0009/0400      0022/0090      0.01000        4.54625        4.54644        3.08785        0.12500
            2.0      0009/0400      0023/0090      0.01000        4.54449        4.54469        3.31172        0.12500
            2.0      0009/0400      0024/0090      0.01000        4.54801        4.54818        2.86819        0.25000
            2.0      0009/0400      0025/0090      0.01000        4.54554        4.54571        2.82365        0.12500
            2.0      0009/0400      0026/0090      0.01000        4.54546        4.54567        3.50324        0.03125
            2.0      0009/0400      0027/0090      0.01000        4.54622        4.54639        2.79584        0.12500
            2.0      0009/0400      0028/0090      0.01000        4.54709        4.54728        3.01717        0.12500
            2.0      0009/0400      0029/0090      0.01000        4.54489        4.54508        3.12405        0.09375
            2.0      0009/0400      0030/0090      0.01000        4.54692        4.54711        3.11288        0.15625
            2.0      0009/0400      0031/0090      0.01000        4.54603        4.54621        2.92934        0.18750
            2.0      0009/0400      0032/0090      0.01000        4.54568        4.54585        2.82536        0.15625
            2.0      0009/0400      0033/0090      0.01000        4.54676        4.54694        3.01919        0.12500
            2.0      0009/0400      0034/0090      0.01000        4.54477        4.54496        3.05354        0.09375
            2.0      0009/0400      0035/0090      0.01000        4.54737        4.54755        2.90377        0.18750
            2.0      0009/0400      0036/0090      0.01000        4.54709        4.54727        2.98714        0.15625
            2.0      0009/0400      0037/0090      0.01000        4.54584        4.54603        3.05192        0.12500
            2.0      0009/0400      0038/0090      0.01000        4.54664        4.54682        2.92609        0.21875
            2.0      0009/0400      0039/0090      0.01000        4.54812        4.54830        3.04206        0.15625
            2.0      0009/0400      0040/0090      0.01000        4.54651        4.54668        2.76961        0.18750
            2.0      0009/0400      0041/0090      0.01000        4.54454        4.54474        3.21710        0.15625
            2.0      0009/0400      0042/0090      0.01000        4.54466        4.54485        3.13997        0.12500
            2.0      0009/0400      0043/0090      0.01000        4.54332        4.54353        3.47955        0.03125
            2.0      0009/0400      0044/0090      0.01000        4.54581        4.54600        3.11937        0.15625
            2.0      0009/0400      0045/0090      0.01000        4.54590        4.54609        2.98583        0.12500
            2.0      0009/0400      0046/0090      0.01000        4.54419        4.54441        3.66625        0.12500
            2.0      0009/0400      0047/0090      0.01000        4.54544        4.54563        3.10277        0.03125
            2.0      0009/0400      0048/0090      0.01000        4.54581        4.54599        2.82395        0.12500
            2.0      0009/0400      0049/0090      0.01000        4.54695        4.54716        3.46604        0.03125
            2.0      0009/0400      0050/0090      0.01000        4.54384        4.54403        3.06257        0.15625
            2.0      0009/0400      0051/0090      0.01000        4.54714        4.54732        2.87686        0.15625
            2.0      0009/0400      0052/0090      0.01000        4.54583        4.54602        3.08488        0.15625
            2.0      0009/0400      0053/0090      0.01000        4.54561        4.54581        3.19805        0.09375
            2.0      0009/0400      0054/0090      0.01000        4.54521        4.54540        3.05823        0.06250
            2.0      0009/0400      0055/0090      0.01000        4.54478        4.54497        3.20370        0.06250
            2.0      0009/0400      0056/0090      0.01000        4.54568        4.54585        2.77161        0.21875
            2.0      0009/0400      0057/0090      0.01000        4.54291        4.54314        3.78235        0.03125
            2.0      0009/0400      0058/0090      0.01000        4.54354        4.54373        3.11696        0.09375
            2.0      0009/0400      0059/0090      0.01000        4.54581        4.54599        2.96576        0.12500
            2.0      0009/0400      0060/0090      0.01000        4.54443        4.54463        3.28297        0.09375
            2.0      0009/0400      0061/0090      0.01000        4.54265        4.54284        3.08781        0.12500
            2.0      0009/0400      0062/0090      0.01000        4.54405        4.54424        3.08873        0.18750
            2.0      0009/0400      0063/0090      0.01000        4.54474        4.54493        3.15657        0.15625
            2.0      0009/0400      0064/0090      0.01000        4.54610        4.54628        2.96006        0.09375
            2.1      0009/0400      0065/0090      0.01000        4.54291        4.54307        2.74301        0.12500
            2.1      0009/0400      0066/0090      0.01000        4.54304        4.54321        2.82993        0.12500
            2.1      0009/0400      0067/0090      0.01000        4.54727        4.54745        2.94369        0.15625
            2.1      0009/0400      0068/0090      0.01000        4.54844        4.54864        3.19490        0.03125
            2.1      0009/0400      0069/0090      0.01000        4.54442        4.54461        3.12491        0.15625
            2.1      0009/0400      0070/0090      0.01000        4.54401        4.54419        2.87465        0.28125
            2.1      0009/0400      0071/0090      0.01000        4.54557        4.54578        3.37404        0.06250
            2.1      0009/0400      0072/0090      0.01000        4.54439        4.54456        2.78817        0.21875
            2.1      0009/0400      0073/0090      0.01000        4.54494        4.54517        3.75430        0.03125
            2.1      0009/0400      0074/0090      0.01000        4.54737        4.54756        2.99044        0.15625
            2.1      0009/0400      0075/0090      0.01000        4.54431        4.54450        3.21398        0.09375
            2.1      0009/0400      0076/0090      0.01000        4.54412        4.54432        3.12869        0.15625
            2.1      0009/0400      0077/0090      0.01000        4.54581        4.54600        3.06851        0.12500
            2.1      0009/0400      0078/0090      0.01000        4.54323        4.54345        3.53071        0.09375
            2.1      0009/0400      0079/0090      0.01000        4.54567        4.54586        3.14134        0.06250
            2.1      0009/0400      0080/0090      0.01000        4.54324        4.54343        3.13419        0.06250
            2.1      0009/0400      0081/0090      0.01000        4.54551        4.54570        3.11884        0.12500
            2.1      0009/0400      0082/0090      0.01000        4.54562        4.54581        3.11380        0.06250
            2.1      0009/0400      0083/0090      0.01000        4.54447        4.54465        2.95463        0.12500
            2.1      0009/0400      0084/0090      0.01000        4.54402        4.54423        3.35808        0.06250
            2.1      0009/0400      0085/0090      0.01000        4.54645        4.54663        2.92442        0.21875
            2.1      0009/0400      0086/0090      0.01000        4.54453        4.54474        3.30814        0.09375
            2.1      0009/0400      0087/0090      0.01000        4.54622        4.54641        3.08905        0.06250
            2.1      0009/0400      0088/0090      0.01000        4.54496        4.54516        3.23941        0.09375
            2.1      0009/0400      0089/0090      0.01000        4.54701        4.54718        2.84709        0.25000
            2.2      0010/0400      0000/0090      0.01000        4.54688        4.54706        2.81171        0.18750
