           time          epoch      iteration  learning_rate   nll_joint_tr   nll_class_tr      cat_ce_tr         acc_tr
           60.4      0047/0400      0077/0090      0.01000        4.54191        4.54194        1.65898        0.62500
           60.4      0047/0400      0078/0090      0.01000        4.54201        4.54204        1.50321        0.62500
           60.4      0047/0400      0079/0090      0.01000        4.54242        4.54245        1.64251        0.43750
           60.4      0047/0400      0080/0090      0.01000        4.54231        4.54233        1.57826        0.65625
           60.4      0047/0400      0081/0090      0.01000        4.54202        4.54205        1.84358        0.43750
           60.5      0047/0400      0082/0090      0.01000        4.54233        4.54235        1.52274        0.62500
           60.5      0047/0400      0083/0090      0.01000        4.54326        4.54328        1.50075        0.56250
           60.5      0047/0400      0084/0090      0.01000        4.54227        4.54230        2.12674        0.43750
           60.5      0047/0400      0085/0090      0.01000        4.54209        4.54212        2.15799        0.40625
           60.5      0047/0400      0086/0090      0.01000        4.54285        4.54287        1.62582        0.53125
           60.5      0047/0400      0087/0090      0.01000        4.54228        4.54231        1.92314        0.43750
           60.5      0047/0400      0088/0090      0.01000        4.54394        4.54397        1.50492        0.56250
           60.5      0047/0400      0089/0090      0.01000        4.54412        4.54415        1.85670        0.50000
           61.0      0048/0400      0000/0090      0.01000        4.54284        4.54286        1.41433        0.56250
           61.0      0048/0400      0001/0090      0.01000        4.54382        4.54384        1.39840        0.65625
           61.0      0048/0400      0002/0090      0.01000        4.54251        4.54253        1.60756        0.56250
           61.0      0048/0400      0003/0090      0.01000        4.54237        4.54239        1.39596        0.68750
           61.0      0048/0400      0004/0090      0.01000        4.54311        4.54314        1.84941        0.37500
           61.0      0048/0400      0005/0090      0.01000        4.54313        4.54316        1.47165        0.59375
           61.0      0048/0400      0006/0090      0.01000        4.54330        4.54332        1.65313        0.59375
           61.0      0048/0400      0007/0090      0.01000        4.54280        4.54283        1.75390        0.50000
           61.0      0048/0400      0008/0090      0.01000        4.54275        4.54278        1.97844        0.43750
           61.0      0048/0400      0009/0090      0.01000        4.54299        4.54301        1.49381        0.62500
           61.0      0048/0400      0010/0090      0.01000        4.54651        4.54653        1.35580        0.59375
           61.0      0048/0400      0011/0090      0.01000        4.54300        4.54303        2.10586        0.40625
           61.1      0048/0400      0012/0090      0.01000        4.54375        4.54378        1.88921        0.37500
           61.1      0048/0400      0013/0090      0.01000        4.54335        4.54337        1.63013        0.53125
           61.1      0048/0400      0014/0090      0.01000        4.54278        4.54281        1.62868        0.43750
           61.1      0048/0400      0015/0090      0.01000        4.54388        4.54390        1.36557        0.59375
           61.1      0048/0400      0016/0090      0.01000        4.54272        4.54274        1.47189        0.62500
           61.1      0048/0400      0017/0090      0.01000        4.54385        4.54387        1.50415        0.62500
           61.1      0048/0400      0018/0090      0.01000        4.54224        4.54226        1.74464        0.56250
           61.1      0048/0400      0019/0090      0.01000        4.54267        4.54269        1.45026        0.62500
           61.1      0048/0400      0020/0090      0.01000        4.54311        4.54314        1.65746        0.50000
           61.1      0048/0400      0021/0090      0.01000        4.54480        4.54482        1.61719        0.56250
           61.1      0048/0400      0022/0090      0.01000        4.54414        4.54417        1.68247        0.50000
           61.2      0048/0400      0023/0090      0.01000        4.54497        4.54499        1.59116        0.56250
           61.2      0048/0400      0024/0090      0.01000        4.54508        4.54511        1.88661        0.43750
           61.2      0048/0400      0025/0090      0.01000        4.54296        4.54299        1.91369        0.43750
           61.2      0048/0400      0026/0090      0.01000        4.54289        4.54291        1.58495        0.46875
           61.2      0048/0400      0027/0090      0.01000        4.54228        4.54230        1.43541        0.59375
           61.2      0048/0400      0028/0090      0.01000        4.54270        4.54272        1.58774        0.59375
           61.2      0048/0400      0029/0090      0.01000        4.54277        4.54279        1.34132        0.56250
           61.2      0048/0400      0030/0090      0.01000        4.54336        4.54339        1.81779        0.50000
           61.2      0048/0400      0031/0090      0.01000        4.54258        4.54260        1.50861        0.50000
           61.2      0048/0400      0032/0090      0.01000        4.54478        4.54481        1.87273        0.50000
           61.2      0048/0400      0033/0090      0.01000        4.54321        4.54324        1.49020        0.59375
           61.3      0048/0400      0034/0090      0.01000        4.54208        4.54210        1.69739        0.50000
           61.3      0048/0400      0035/0090      0.01000        4.54297        4.54299        1.44446        0.59375
           61.3      0048/0400      0036/0090      0.01000        4.54257        4.54259        1.25667        0.75000
           61.3      0048/0400      0037/0090      0.01000        4.54301        4.54304        1.95483        0.50000
           61.3      0048/0400      0038/0090      0.01000        4.54281        4.54283        1.64888        0.43750
           61.3      0048/0400      0039/0090      0.01000        4.54317        4.54319        1.76964        0.43750
           61.3      0048/0400      0040/0090      0.01000        4.54372        4.54375        1.49329        0.53125
           61.3      0048/0400      0041/0090      0.01000        4.54252        4.54255        1.59081        0.59375
           61.3      0048/0400      0042/0090      0.01000        4.54301        4.54303        1.31294        0.68750
           61.3      0048/0400      0043/0090      0.01000        4.54498        4.54500        1.76342        0.59375
           61.4      0048/0400      0044/0090      0.01000        4.54535        4.54538        1.80364        0.56250
           61.4      0048/0400      0045/0090      0.01000        4.54290        4.54293        1.80013        0.53125
           61.4      0048/0400      0046/0090      0.01000        4.54310        4.54312        1.42765        0.62500
           61.4      0048/0400      0047/0090      0.01000        4.54253        4.54256        1.71309        0.50000
           61.4      0048/0400      0048/0090      0.01000        4.54342        4.54344        1.76837        0.43750
           61.4      0048/0400      0049/0090      0.01000        4.54257        4.54261        2.09366        0.31250
           61.4      0048/0400      0050/0090      0.01000        4.54200        4.54203        1.74261        0.53125
           61.4      0048/0400      0051/0090      0.01000        4.54209        4.54212        1.72818        0.43750
           61.4      0048/0400      0052/0090      0.01000        4.54336        4.54338        1.71803        0.56250
           61.4      0048/0400      0053/0090      0.01000        4.54246        4.54249        1.83018        0.40625
           61.4      0048/0400      0054/0090      0.01000        4.54236        4.54239        1.84868        0.40625
           61.5      0048/0400      0055/0090      0.01000        4.54283        4.54286        1.84349        0.53125
           61.5      0048/0400      0056/0090      0.01000        4.54289        4.54291        1.56093        0.50000
           61.5      0048/0400      0057/0090      0.01000        4.54214        4.54217        2.04849        0.46875
           61.5      0048/0400      0058/0090      0.01000        4.54201        4.54204        1.96552        0.40625
           61.5      0048/0400      0059/0090      0.01000        4.54280        4.54282        1.48705        0.53125
           61.5      0048/0400      0060/0090      0.01000        4.54317        4.54319        1.93686        0.34375
           61.5      0048/0400      0061/0090      0.01000        4.54257        4.54260        1.60080        0.46875
           61.5      0048/0400      0062/0090      0.01000        4.54201        4.54204        2.07972        0.40625
           61.5      0048/0400      0063/0090      0.01000        4.54212        4.54214        1.65868        0.53125
           61.5      0048/0400      0064/0090      0.01000        4.54309        4.54312        2.09996        0.40625
           61.5      0048/0400      0065/0090      0.01000        4.54411        4.54413        1.19660        0.78125
           61.6      0048/0400      0066/0090      0.01000        4.54276        4.54279        1.92073        0.46875
           61.6      0048/0400      0067/0090      0.01000        4.54191        4.54194        1.62425        0.53125
           61.6      0048/0400      0068/0090      0.01000        4.54231        4.54234        1.75737        0.46875
           61.6      0048/0400      0069/0090      0.01000        4.54200        4.54202        1.64550        0.46875
           61.6      0048/0400      0070/0090      0.01000        4.54388        4.54390        1.37005        0.68750
           61.6      0048/0400      0071/0090      0.01000        4.54171        4.54173        1.74793        0.46875
           61.6      0048/0400      0072/0090      0.01000        4.54224        4.54226        1.71802        0.50000
           61.6      0048/0400      0073/0090      0.01000        4.54243        4.54245        1.68200        0.59375
           61.6      0048/0400      0074/0090      0.01000        4.54358        4.54360        1.77323        0.46875
           61.6      0048/0400      0075/0090      0.01000        4.54174        4.54177        1.76391        0.50000
           61.6      0048/0400      0076/0090      0.01000        4.54202        4.54205        1.97450        0.46875
           61.7      0048/0400      0077/0090      0.01000        4.54247        4.54249        1.33644        0.59375
           61.7      0048/0400      0078/0090      0.01000        4.54147        4.54149        1.49718        0.68750
           61.7      0048/0400      0079/0090      0.01000        4.54166        4.54169        2.09924        0.37500
           61.7      0048/0400      0080/0090      0.01000        4.54323        4.54326        1.67171        0.46875
           61.7      0048/0400      0081/0090      0.01000        4.54093        4.54096        2.15573        0.40625
           61.7      0048/0400      0082/0090      0.01000        4.54245        4.54248        1.53459        0.43750
           61.7      0048/0400      0083/0090      0.01000        4.54226        4.54229        1.73400        0.53125
           61.7      0048/0400      0084/0090      0.01000        4.54252        4.54255        1.90288        0.46875
           61.7      0048/0400      0085/0090      0.01000        4.54184        4.54187        1.62411        0.56250
           61.7      0048/0400      0086/0090      0.01000        4.54224        4.54227        1.72063        0.43750
           61.7      0048/0400      0087/0090      0.01000        4.54258        4.54261        1.51824        0.56250
           61.8      0048/0400      0088/0090      0.01000        4.54427        4.54429        1.47243        0.59375
           61.8      0048/0400      0089/0090      0.01000        4.54235        4.54237        1.52008        0.65625
           62.2      0049/0400      0000/0090      0.01000        4.54164        4.54167        1.93838        0.46875
           62.2      0049/0400      0001/0090      0.01000        4.54184        4.54187        1.60051        0.46875
           62.2      0049/0400      0002/0090      0.01000        4.54206        4.54208        1.46985        0.59375
           62.2      0049/0400      0003/0090      0.01000        4.54156        4.54158        1.61078        0.56250
           62.2      0049/0400      0004/0090      0.01000        4.54143        4.54145        1.73575        0.50000
           62.2      0049/0400      0005/0090      0.01000        4.54276        4.54279        1.89168        0.43750
           62.2      0049/0400      0006/0090      0.01000        4.54176        4.54179        1.87587        0.50000
           62.3      0049/0400      0007/0090      0.01000        4.54159        4.54161        1.52591        0.50000
           62.3      0049/0400      0008/0090      0.01000        4.54186        4.54189        1.90202        0.56250
           62.3      0049/0400      0009/0090      0.01000        4.54155        4.54157        1.42819        0.59375
           62.3      0049/0400      0010/0090      0.01000        4.54128        4.54131        2.04790        0.34375
           62.3      0049/0400      0011/0090      0.01000        4.54211        4.54214        1.38703        0.62500
           62.3      0049/0400      0012/0090      0.01000        4.54138        4.54141        1.65955        0.53125
           62.3      0049/0400      0013/0090      0.01000        4.54139        4.54142        1.79152        0.50000
           62.3      0049/0400      0014/0090      0.01000        4.54387        4.54389        1.57079        0.56250
           62.3      0049/0400      0015/0090      0.01000        4.54120        4.54123        1.49207        0.59375
           62.3      0049/0400      0016/0090      0.01000        4.54257        4.54260        2.16115        0.40625
           62.3      0049/0400      0017/0090      0.01000        4.54221        4.54224        1.62627        0.56250
           62.4      0049/0400      0018/0090      0.01000        4.54121        4.54123        1.47530        0.65625
           62.4      0049/0400      0019/0090      0.01000        4.54254        4.54257        1.70589        0.43750
           62.4      0049/0400      0020/0090      0.01000        4.54211        4.54214        1.71037        0.53125
           62.4      0049/0400      0021/0090      0.01000        4.54220        4.54223        1.56122        0.56250
           62.4      0049/0400      0022/0090      0.01000        4.54168        4.54171        2.06999        0.37500
           62.4      0049/0400      0023/0090      0.01000        4.54319        4.54322        1.80493        0.50000
           62.4      0049/0400      0024/0090      0.01000        4.54132        4.54135        1.70104        0.59375
           62.4      0049/0400      0025/0090      0.01000        4.54152        4.54155        1.66823        0.50000
           62.4      0049/0400      0026/0090      0.01000        4.54196        4.54198        1.57793        0.56250
           62.4      0049/0400      0027/0090      0.01000        4.54145        4.54148        1.98391        0.43750
           62.4      0049/0400      0028/0090      0.01000        4.54326        4.54328        1.55694        0.59375
           62.5      0049/0400      0029/0090      0.01000        4.54143        4.54145        1.60753        0.53125
           62.5      0049/0400      0030/0090      0.01000        4.54151        4.54154        1.59738        0.46875
           62.5      0049/0400      0031/0090      0.01000        4.54272        4.54274        1.45917        0.65625
           62.5      0049/0400      0032/0090      0.01000        4.54119        4.54122        1.87611        0.40625
           62.5      0049/0400      0033/0090      0.01000        4.54173        4.54176        2.03402        0.37500
           62.5      0049/0400      0034/0090      0.01000        4.54172        4.54174        1.34442        0.59375
           62.5      0049/0400      0035/0090      0.01000        4.54312        4.54315        1.91335        0.43750
           62.5      0049/0400      0036/0090      0.01000        4.54190        4.54193        1.58139        0.56250
           62.5      0049/0400      0037/0090      0.01000        4.54356        4.54359        1.81177        0.43750
           62.5      0049/0400      0038/0090      0.01000        4.54258        4.54260        1.46704        0.59375
           62.5      0049/0400      0039/0090      0.01000        4.54128        4.54131        1.74234        0.50000
           62.6      0049/0400      0040/0090      0.01000        4.54128        4.54131        1.70631        0.59375
           62.6      0049/0400      0041/0090      0.01000        4.54151        4.54153        1.77265        0.43750
           62.6      0049/0400      0042/0090      0.01000        4.54097        4.54100        1.79097        0.53125
           62.6      0049/0400      0043/0090      0.01000        4.54109        4.54111        1.52261        0.50000
           62.6      0049/0400      0044/0090      0.01000        4.54243        4.54245        1.33117        0.68750
           62.6      0049/0400      0045/0090      0.01000        4.54250        4.54252        1.49055        0.46875
           62.6      0049/0400      0046/0090      0.01000        4.54173        4.54176        1.88063        0.46875
           62.6      0049/0400      0047/0090      0.01000        4.54139        4.54142        2.20512        0.37500
           62.6      0049/0400      0048/0090      0.01000        4.54143        4.54146        1.46765        0.56250
           62.6      0049/0400      0049/0090      0.01000        4.54149        4.54152        1.97791        0.37500
           62.6      0049/0400      0050/0090      0.01000        4.54333        4.54336        2.11039        0.43750
           62.7      0049/0400      0051/0090      0.01000        4.54173        4.54175        1.39171        0.71875
           62.7      0049/0400      0052/0090      0.01000        4.54125        4.54128        1.59665        0.59375
           62.7      0049/0400      0053/0090      0.01000        4.54165        4.54169        2.02407        0.50000
           62.7      0049/0400      0054/0090      0.01000        4.54189        4.54192        1.85150        0.50000
           62.7      0049/0400      0055/0090      0.01000        4.54175        4.54178        1.57585        0.46875
           62.7      0049/0400      0056/0090      0.01000        4.54203        4.54206        1.80094        0.46875
           62.7      0049/0400      0057/0090      0.01000        4.54121        4.54124        1.76948        0.46875
           62.7      0049/0400      0058/0090      0.01000        4.54704        4.54707        1.74782        0.46875
           62.7      0049/0400      0059/0090      0.01000        4.54300        4.54303        1.83579        0.50000
           62.7      0049/0400      0060/0090      0.01000        4.54112        4.54114        1.70924        0.37500
           62.7      0049/0400      0061/0090      0.01000        4.54173        4.54175        1.60521        0.59375
           62.8      0049/0400      0062/0090      0.01000        4.54103        4.54106        1.95304        0.50000
           62.8      0049/0400      0063/0090      0.01000        4.54352        4.54354        1.49558        0.62500
           62.8      0049/0400      0064/0090      0.01000        4.54081        4.54083        1.32571        0.71875
           62.8      0049/0400      0065/0090      0.01000        4.54167        4.54170        1.74603        0.50000
           62.8      0049/0400      0066/0090      0.01000        4.54078        4.54081        1.70868        0.50000
           62.8      0049/0400      0067/0090      0.01000        4.54091        4.54093        1.84596        0.53125
           62.8      0049/0400      0068/0090      0.01000        4.54091        4.54093        1.37396        0.68750
           62.8      0049/0400      0069/0090      0.01000        4.54135        4.54137        1.53976        0.56250
           62.8      0049/0400      0070/0090      0.01000        4.54061        4.54064        1.84960        0.37500
           62.8      0049/0400      0071/0090      0.01000        4.54281        4.54284        2.28489        0.34375
           62.9      0049/0400      0072/0090      0.01000        4.54201        4.54206        3.00198        0.25000
           62.9      0049/0400      0073/0090      0.01000        4.54164        4.54166        1.72747        0.56250
           62.9      0049/0400      0074/0090      0.01000        4.54233        4.54236        1.88911        0.43750
           62.9      0049/0400      0075/0090      0.01000        4.54094        4.54097        1.75033        0.50000
           62.9      0049/0400      0076/0090      0.01000        4.54038        4.54041        1.90597        0.56250
           62.9      0049/0400      0077/0090      0.01000        4.54084        4.54087        1.86759        0.40625
           62.9      0049/0400      0078/0090      0.01000        4.54054        4.54056        1.62084        0.59375
           62.9      0049/0400      0079/0090      0.01000        4.54037        4.54040        1.69273        0.53125
           62.9      0049/0400      0080/0090      0.01000        4.54025        4.54028        1.59109        0.59375
           62.9      0049/0400      0081/0090      0.01000        4.54047        4.54049        1.60952        0.59375
           62.9      0049/0400      0082/0090      0.01000        4.54055        4.54058        1.95722        0.40625
           63.0      0049/0400      0083/0090      0.01000        4.54075        4.54077        1.66790        0.53125
           63.0      0049/0400      0084/0090      0.01000        4.54325        4.54328        1.85538        0.46875
           63.0      0049/0400      0085/0090      0.01000        4.54024        4.54027        1.65698        0.50000
           63.0      0049/0400      0086/0090      0.01000        4.54214        4.54217        2.03652        0.56250
           63.0      0049/0400      0087/0090      0.01000        4.54131        4.54133        1.51163        0.68750
           63.0      0049/0400      0088/0090      0.01000        4.54000        4.54002        1.76396        0.50000
           63.0      0049/0400      0089/0090      0.01000        4.54078        4.54081        1.50621        0.56250
           63.4      0050/0400      0000/0090      0.01000        4.54185        4.54187        1.60459        0.56250
           63.5      0050/0400      0001/0090      0.01000        4.54591        4.54593        1.69000        0.53125
           63.5      0050/0400      0002/0090      0.01000        4.54097        4.54100        1.87176        0.40625
           63.5      0050/0400      0003/0090      0.01000        4.54153        4.54155        1.82275        0.37500
           63.5      0050/0400      0004/0090      0.01000        4.54064        4.54066        1.60052        0.50000
           63.5      0050/0400      0005/0090      0.01000        4.54150        4.54153        1.62729        0.56250
           63.5      0050/0400      0006/0090      0.01000        4.54110        4.54113        1.84194        0.37500
           63.5      0050/0400      0007/0090      0.01000        4.54112        4.54114        1.61348        0.59375
           63.5      0050/0400      0008/0090      0.01000        4.54300        4.54303        1.83327        0.53125
           63.5      0050/0400      0009/0090      0.01000        4.54095        4.54098        1.59272        0.65625
           63.5      0050/0400      0010/0090      0.01000        4.54123        4.54125        1.42447        0.56250
           63.5      0050/0400      0011/0090      0.01000        4.54158        4.54160        1.66497        0.50000
           63.6      0050/0400      0012/0090      0.01000        4.54136        4.54139        1.54632        0.56250
           63.6      0050/0400      0013/0090      0.01000        4.54092        4.54094        1.47952        0.59375
           63.6      0050/0400      0014/0090      0.01000        4.54447        4.54450        1.87911        0.53125
           63.6      0050/0400      0015/0090      0.01000        4.54214        4.54216        1.31978        0.75000
           63.6      0050/0400      0016/0090      0.01000        4.54061        4.54064        1.94768        0.46875
           63.6      0050/0400      0017/0090      0.01000        4.54080        4.54083        1.64735        0.46875
           63.6      0050/0400      0018/0090      0.01000        4.54111        4.54114        1.76548        0.53125
           63.6      0050/0400      0019/0090      0.01000        4.54093        4.54096        1.77299        0.56250
           63.6      0050/0400      0020/0090      0.01000        4.54024        4.54026        1.42487        0.62500
           63.6      0050/0400      0021/0090      0.01000        4.54166        4.54168        1.60918        0.56250
           63.6      0050/0400      0022/0090      0.01000        4.54111        4.54113        1.70578        0.46875
           63.7      0050/0400      0023/0090      0.01000        4.54107        4.54110        1.73654        0.46875
           63.7      0050/0400      0024/0090      0.01000        4.54064        4.54067        2.08830        0.46875
           63.7      0050/0400      0025/0090      0.01000        4.54054        4.54056        1.52902        0.62500
           63.7      0050/0400      0026/0090      0.01000        4.54074        4.54076        1.70675        0.46875
           63.7      0050/0400      0027/0090      0.01000        4.54096        4.54099        1.65311        0.62500
           63.7      0050/0400      0028/0090      0.01000        4.54065        4.54067        1.55895        0.62500
           63.7      0050/0400      0029/0090      0.01000        4.54358        4.54360        1.26334        0.68750
           63.7      0050/0400      0030/0090      0.01000        4.54311        4.54313        1.76293        0.40625
           63.7      0050/0400      0031/0090      0.01000        4.54056        4.54058        1.40465        0.62500
           63.7      0050/0400      0032/0090      0.01000        4.54424        4.54426        1.74162        0.62500
           63.7      0050/0400      0033/0090      0.01000        4.54057        4.54060        1.85888        0.34375
           63.8      0050/0400      0034/0090      0.01000        4.53987        4.53990        2.34695        0.31250
           63.8      0050/0400      0035/0090      0.01000        4.54324        4.54327        1.46646        0.68750
           63.8      0050/0400      0036/0090      0.01000        4.54044        4.54046        1.70507        0.53125
           63.8      0050/0400      0037/0090      0.01000        4.54269        4.54271        1.79587        0.40625
           63.8      0050/0400      0038/0090      0.01000        4.54056        4.54058        1.42270        0.65625
           63.8      0050/0400      0039/0090      0.01000        4.54043        4.54046        1.49256        0.59375
           63.8      0050/0400      0040/0090      0.01000        4.53988        4.53991        1.75015        0.50000
           63.8      0050/0400      0041/0090      0.01000        4.54021        4.54024        1.73686        0.50000
           63.8      0050/0400      0042/0090      0.01000        4.53960        4.53962        1.69148        0.43750
           63.8      0050/0400      0043/0090      0.01000        4.54091        4.54093        1.25538        0.65625
           63.8      0050/0400      0044/0090      0.01000        4.54035        4.54037        1.54418        0.59375
           63.9      0050/0400      0045/0090      0.01000        4.54006        4.54008        1.41443        0.62500
           63.9      0050/0400      0046/0090      0.01000        4.54016        4.54019        1.73513        0.46875
           63.9      0050/0400      0047/0090      0.01000        4.54152        4.54154        1.54206        0.53125
           63.9      0050/0400      0048/0090      0.01000        4.53993        4.53996        1.49629        0.62500
           63.9      0050/0400      0049/0090      0.01000        4.53959        4.53961        1.70970        0.50000
           63.9      0050/0400      0050/0090      0.01000        4.54075        4.54077        1.78736        0.59375
           63.9      0050/0400      0051/0090      0.01000        4.54067        4.54069        1.54653        0.59375
           63.9      0050/0400      0052/0090      0.01000        4.54144        4.54147        2.09560        0.40625
           63.9      0050/0400      0053/0090      0.01000        4.54030        4.54033        1.85612        0.37500
           63.9      0050/0400      0054/0090      0.01000        4.54005        4.54008        1.71973        0.59375
           63.9      0050/0400      0055/0090      0.01000        4.54034        4.54037        1.89507        0.46875
           64.0      0050/0400      0056/0090      0.01000        4.54057        4.54060        1.67331        0.65625
           64.0      0050/0400      0057/0090      0.01000        4.54022        4.54025        1.79279        0.50000
           64.0      0050/0400      0058/0090      0.01000        4.54009        4.54011        1.81097        0.37500
           64.0      0050/0400      0059/0090      0.01000        4.54008        4.54011        1.75529        0.46875
           64.0      0050/0400      0060/0090      0.01000        4.54261        4.54264        1.89694        0.37500
           64.0      0050/0400      0061/0090      0.01000        4.54072        4.54074        1.51467        0.59375
           64.0      0050/0400      0062/0090      0.01000        4.54044        4.54047        1.93231        0.40625
           64.0      0050/0400      0063/0090      0.01000        4.53992        4.53995        1.74179        0.46875
           64.0      0050/0400      0064/0090      0.01000        4.53969        4.53971        1.71301        0.43750
           64.0      0050/0400      0065/0090      0.01000        4.53981        4.53983        1.73199        0.53125
           64.0      0050/0400      0066/0090      0.01000        4.53984        4.53986        1.39752        0.56250
           64.1      0050/0400      0067/0090      0.01000        4.54003        4.54006        1.54137        0.46875
           64.1      0050/0400      0068/0090      0.01000        4.53940        4.53942        1.77247        0.43750
           64.1      0050/0400      0069/0090      0.01000        4.53979        4.53982        1.92932        0.40625
           64.1      0050/0400      0070/0090      0.01000        4.53972        4.53975        1.66072        0.56250
           64.1      0050/0400      0071/0090      0.01000        4.53948        4.53951        1.85791        0.50000
           64.1      0050/0400      0072/0090      0.01000        4.53984        4.53986        1.25714        0.71875
           64.1      0050/0400      0073/0090      0.01000        4.54008        4.54011        1.58554        0.46875
           64.1      0050/0400      0074/0090      0.01000        4.54016        4.54019        2.01823        0.40625
           64.1      0050/0400      0075/0090      0.01000        4.53913        4.53916        1.83624        0.43750
           64.1      0050/0400      0076/0090      0.01000        4.53966        4.53968        1.60306        0.56250
           64.1      0050/0400      0077/0090      0.01000        4.53979        4.53982        1.93091        0.40625
           64.2      0050/0400      0078/0090      0.01000        4.54060        4.54062        1.70006        0.53125
           64.2      0050/0400      0079/0090      0.01000        4.54182        4.54185        1.69572        0.40625
           64.2      0050/0400      0080/0090      0.01000        4.53960        4.53963        1.83658        0.50000
           64.2      0050/0400      0081/0090      0.01000        4.53976        4.53979        1.71735        0.50000
           64.2      0050/0400      0082/0090      0.01000        4.53969        4.53971        1.34114        0.68750
           64.2      0050/0400      0083/0090      0.01000        4.54049        4.54051        1.29637        0.71875
           64.2      0050/0400      0084/0090      0.01000        4.53962        4.53965        1.70255        0.46875
           64.2      0050/0400      0085/0090      0.01000        4.53984        4.53986        1.42978        0.53125
           64.2      0050/0400      0086/0090      0.01000        4.54018        4.54020        1.69322        0.50000
           64.2      0050/0400      0087/0090      0.01000        4.54111        4.54114        1.98427        0.50000
           64.2      0050/0400      0088/0090      0.01000        4.53983        4.53985        1.37854        0.62500
           64.3      0050/0400      0089/0090      0.01000        4.54032        4.54034        1.43528        0.62500
           64.7      0051/0400      0000/0090      0.01000        4.53995        4.53997        1.62019        0.62500
           64.7      0051/0400      0001/0090      0.01000        4.53950        4.53952        1.59933        0.53125
           64.7      0051/0400      0002/0090      0.01000        4.54048        4.54050        1.50014        0.50000
           64.7      0051/0400      0003/0090      0.01000        4.54054        4.54056        1.48999        0.56250
           64.7      0051/0400      0004/0090      0.01000        4.53956        4.53958        1.34972        0.68750
           64.7      0051/0400      0005/0090      0.01000        4.54031        4.54033        1.29393        0.68750
           64.7      0051/0400      0006/0090      0.01000        4.54006        4.54009        1.82267        0.43750
           64.8      0051/0400      0007/0090      0.01000        4.54132        4.54134        1.70571        0.40625
           64.8      0051/0400      0008/0090      0.01000        4.53991        4.53993        1.65740        0.46875
           64.8      0051/0400      0009/0090      0.01000        4.54145        4.54147        1.48728        0.56250
           64.8      0051/0400      0010/0090      0.01000        4.53997        4.53999        1.43256        0.59375
           64.8      0051/0400      0011/0090      0.01000        4.54026        4.54028        1.35358        0.56250
           64.8      0051/0400      0012/0090      0.01000        4.53982        4.53984        1.26492        0.75000
           64.8      0051/0400      0013/0090      0.01000        4.53984        4.53986        1.57381        0.53125
           64.8      0051/0400      0014/0090      0.01000        4.54078        4.54080        1.44269        0.59375
           64.8      0051/0400      0015/0090      0.01000        4.54000        4.54003        1.76822        0.56250
           64.8      0051/0400      0016/0090      0.01000        4.54071        4.54074        1.83662        0.46875
           64.8      0051/0400      0017/0090      0.01000        4.54149        4.54151        1.48833        0.56250
           64.9      0051/0400      0018/0090      0.01000        4.54106        4.54109        1.69520        0.53125
           64.9      0051/0400      0019/0090      0.01000        4.53983        4.53986        1.61227        0.62500
           64.9      0051/0400      0020/0090      0.01000        4.54068        4.54070        1.31937        0.68750
           64.9      0051/0400      0021/0090      0.01000        4.54016        4.54018        1.34210        0.68750
           64.9      0051/0400      0022/0090      0.01000        4.53963        4.53966        1.81583        0.50000
           64.9      0051/0400      0023/0090      0.01000        4.54116        4.54118        1.60822        0.59375
           64.9      0051/0400      0024/0090      0.01000        4.54146        4.54149        1.78843        0.40625
           64.9      0051/0400      0025/0090      0.01000        4.53962        4.53965        1.82787        0.56250
           64.9      0051/0400      0026/0090      0.01000        4.54186        4.54188        1.60232        0.59375
           64.9      0051/0400      0027/0090      0.01000        4.54144        4.54147        1.51580        0.59375
           64.9      0051/0400      0028/0090      0.01000        4.54021        4.54024        1.77944        0.50000
           65.0      0051/0400      0029/0090      0.01000        4.53998        4.54000        1.68036        0.46875
           65.0      0051/0400      0030/0090      0.01000        4.54145        4.54147        1.64963        0.50000
           65.0      0051/0400      0031/0090      0.01000        4.54075        4.54078        1.79750        0.43750
           65.0      0051/0400      0032/0090      0.01000        4.53949        4.53951        1.45544        0.65625
           65.0      0051/0400      0033/0090      0.01000        4.54048        4.54050        1.54241        0.65625
           65.0      0051/0400      0034/0090      0.01000        4.54087        4.54089        1.87881        0.50000
           65.0      0051/0400      0035/0090      0.01000        4.54110        4.54113        1.91949        0.46875
           65.0      0051/0400      0036/0090      0.01000        4.54019        4.54022        1.87430        0.50000
           65.0      0051/0400      0037/0090      0.01000        4.53955        4.53958        1.81475        0.46875
           65.0      0051/0400      0038/0090      0.01000        4.54324        4.54326        1.52551        0.59375
           65.0      0051/0400      0039/0090      0.01000        4.53987        4.53990        1.80117        0.53125
           65.1      0051/0400      0040/0090      0.01000        4.54010        4.54012        1.30728        0.59375
           65.1      0051/0400      0041/0090      0.01000        4.54033        4.54035        1.48088        0.56250
           65.1      0051/0400      0042/0090      0.01000        4.53960        4.53963        1.60273        0.50000
           65.1      0051/0400      0043/0090      0.01000        4.54005        4.54007        1.56832        0.62500
           65.1      0051/0400      0044/0090      0.01000        4.54034        4.54036        1.65248        0.56250
           65.1      0051/0400      0045/0090      0.01000        4.53962        4.53964        1.51182        0.59375
           65.1      0051/0400      0046/0090      0.01000        4.54096        4.54099        2.15867        0.40625
           65.1      0051/0400      0047/0090      0.01000        4.54095        4.54098        1.52698        0.59375
           65.1      0051/0400      0048/0090      0.01000        4.54120        4.54122        1.42942        0.65625
