           time          epoch      iteration  learning_rate   nll_joint_tr   nll_class_tr      cat_ce_tr         acc_tr
            0.4      0002/0400      0013/0090      0.01000        4.60456        4.60488        5.26805        0.09375
            0.4      0002/0400      0014/0090      0.01000        4.60256        4.60287        5.04284        0.03125
            0.4      0002/0400      0015/0090      0.01000        4.60257        4.60286        4.69483        0.06250
            0.4      0002/0400      0016/0090      0.01000        4.60156        4.60184        4.62697        0.06250
            0.4      0002/0400      0017/0090      0.01000        4.60432        4.60458        4.19194        0.00000
            0.4      0002/0400      0018/0090      0.01000        4.60481        4.60507        4.33378        0.18750
            0.4      0002/0400      0019/0090      0.01000        4.60228        4.60256        4.60594        0.06250
            0.4      0002/0400      0020/0090      0.01000        4.60317        4.60339        3.53227        0.12500
            0.5      0002/0400      0021/0090      0.01000        4.60526        4.60548        3.55782        0.06250
            0.5      0002/0400      0022/0090      0.01000        4.59992        4.60020        4.58764        0.06250
            0.5      0002/0400      0023/0090      0.01000        4.60365        4.60393        4.54641        0.00000
            0.5      0002/0400      0024/0090      0.01000        4.60063        4.60090        4.39374        0.06250
            0.5      0002/0400      0025/0090      0.01000        4.60551        4.60582        5.00296        0.09375
            0.5      0002/0400      0026/0090      0.01000        4.60183        4.60209        4.28571        0.15625
            0.5      0002/0400      0027/0090      0.01000        4.60459        4.60488        4.80494        0.06250
            0.5      0002/0400      0028/0090      0.01000        4.60679        4.60700        3.49259        0.09375
            0.5      0002/0400      0029/0090      0.01000        4.60453        4.60474        3.43426        0.12500
            0.5      0002/0400      0030/0090      0.01000        4.60008        4.60039        5.02617        0.00000
            0.5      0002/0400      0031/0090      0.01000        4.59980        4.60006        4.32079        0.12500
            0.5      0002/0400      0032/0090      0.01000        4.60213        4.60241        4.56103        0.06250
            0.5      0002/0400      0033/0090      0.01000        4.60549        4.60572        3.78246        0.06250
            0.5      0002/0400      0034/0090      0.01000        4.59952        4.59981        4.82051        0.06250
            0.5      0002/0400      0035/0090      0.01000        4.60090        4.60122        5.14024        0.00000
            0.5      0002/0400      0036/0090      0.01000        4.60030        4.60063        5.39163        0.09375
            0.5      0002/0400      0037/0090      0.01000        4.60318        4.60348        4.83203        0.00000
            0.5      0002/0400      0038/0090      0.01000        4.60458        4.60485        4.33003        0.06250
            0.5      0002/0400      0039/0090      0.01000        4.60052        4.60075        3.72718        0.03125
            0.5      0002/0400      0040/0090      0.01000        4.60098        4.60123        4.06202        0.00000
            0.5      0002/0400      0041/0090      0.01000        4.59678        4.59705        4.37220        0.25000
            0.5      0002/0400      0042/0090      0.01000        4.59777        4.59808        5.02129        0.03125
            0.5      0002/0400      0043/0090      0.01000        4.60762        4.60783        3.35138        0.09375
            0.5      0002/0400      0044/0090      0.01000        4.59682        4.59706        3.94490        0.03125
            0.5      0002/0400      0045/0090      0.01000        4.59695        4.59716        3.41625        0.03125
            0.5      0002/0400      0046/0090      0.01000        4.59485        4.59506        3.48469        0.18750
            0.5      0002/0400      0047/0090      0.01000        4.59704        4.59725        3.34733        0.06250
            0.5      0002/0400      0048/0090      0.01000        4.59639        4.59665        4.27249        0.15625
            0.5      0002/0400      0049/0090      0.01000        4.59490        4.59514        3.96221        0.09375
            0.5      0002/0400      0050/0090      0.01000        4.60235        4.60257        3.61583        0.03125
            0.5      0002/0400      0051/0090      0.01000        4.59786        4.59810        3.83058        0.03125
            0.5      0002/0400      0052/0090      0.01000        4.59759        4.59784        4.07517        0.09375
            0.5      0002/0400      0053/0090      0.01000        4.59833        4.59858        4.10367        0.00000
            0.5      0002/0400      0054/0090      0.01000        4.59834        4.59856        3.60091        0.06250
            0.5      0002/0400      0055/0090      0.01000        4.59733        4.59757        3.90295        0.03125
            0.5      0002/0400      0056/0090      0.01000        4.59708        4.59732        3.89558        0.06250
            0.5      0002/0400      0057/0090      0.01000        4.59473        4.59500        4.35015        0.06250
            0.5      0002/0400      0058/0090      0.01000        4.59396        4.59425        4.70964        0.06250
            0.5      0002/0400      0059/0090      0.01000        4.59313        4.59334        3.56720        0.09375
            0.5      0002/0400      0060/0090      0.01000        4.59664        4.59686        3.47102        0.09375
            0.5      0002/0400      0061/0090      0.01000        4.59961        4.59982        3.35127        0.06250
            0.5      0002/0400      0062/0090      0.01000        4.59348        4.59374        4.25420        0.15625
            0.5      0002/0400      0063/0090      0.01000        4.59777        4.59798        3.50697        0.03125
            0.5      0002/0400      0064/0090      0.01000        4.59470        4.59491        3.44482        0.09375
            0.5      0002/0400      0065/0090      0.01000        4.59475        4.59499        3.95337        0.09375
            0.5      0002/0400      0066/0090      0.01000        4.59617        4.59638        3.51790        0.06250
            0.5      0002/0400      0067/0090      0.01000        4.59849        4.59868        3.18440        0.15625
            0.5      0002/0400      0068/0090      0.01000        4.59424        4.59452        4.62666        0.12500
            0.5      0002/0400      0069/0090      0.01000        4.59323        4.59352        4.77037        0.03125
            0.5      0002/0400      0070/0090      0.01000        4.59510        4.59533        3.67823        0.03125
            0.5      0002/0400      0071/0090      0.01000        4.59457        4.59487        4.90704        0.03125
            0.5      0002/0400      0072/0090      0.01000        4.59359        4.59380        3.41489        0.06250
            0.5      0002/0400      0073/0090      0.01000        4.59608        4.59635        4.42406        0.00000
            0.5      0002/0400      0074/0090      0.01000        4.59335        4.59357        3.64930        0.03125
            0.5      0002/0400      0075/0090      0.01000        4.59042        4.59062        3.23866        0.18750
            0.5      0002/0400      0076/0090      0.01000        4.58843        4.58872        4.85620        0.03125
            0.5      0002/0400      0077/0090      0.01000        4.59017        4.59045        4.53584        0.15625
            0.5      0002/0400      0078/0090      0.01000        4.59384        4.59404        3.20164        0.12500
            0.5      0002/0400      0079/0090      0.01000        4.59056        4.59076        3.43004        0.21875
            0.5      0002/0400      0080/0090      0.01000        4.59176        4.59198        3.52384        0.09375
            0.5      0002/0400      0081/0090      0.01000        4.59432        4.59455        3.85370        0.06250
            0.5      0002/0400      0082/0090      0.01000        4.59170        4.59196        4.23124        0.06250
            0.5      0002/0400      0083/0090      0.01000        4.59622        4.59643        3.32687        0.06250
            0.5      0002/0400      0084/0090      0.01000        4.58743        4.58771        4.49485        0.06250
            0.6      0002/0400      0085/0090      0.01000        4.58925        4.58948        3.76466        0.12500
            0.6      0002/0400      0086/0090      0.01000        4.59250        4.59274        4.03535        0.03125
            0.6      0002/0400      0087/0090      0.01000        4.59368        4.59389        3.42789        0.12500
            0.6      0002/0400      0088/0090      0.01000        4.59235        4.59256        3.33957        0.09375
            0.6      0002/0400      0089/0090      0.01000        4.59073        4.59100        4.33641        0.03125
            0.6      0003/0400      0000/0090      0.01000        4.59087        4.59111        3.81411        0.06250
            0.6      0003/0400      0001/0090      0.01000        4.59750        4.59771        3.45987        0.09375
            0.6      0003/0400      0002/0090      0.01000        4.58975        4.59000        4.13662        0.03125
            0.6      0003/0400      0003/0090      0.01000        4.59009        4.59030        3.47500        0.03125
            0.6      0003/0400      0004/0090      0.01000        4.58959        4.58982        3.86282        0.09375
            0.6      0003/0400      0005/0090      0.01000        4.59056        4.59082        4.26393        0.06250
            0.6      0003/0400      0006/0090      0.01000        4.58907        4.58929        3.62117        0.15625
            0.6      0003/0400      0007/0090      0.01000        4.59287        4.59309        3.68154        0.06250
            0.6      0003/0400      0008/0090      0.01000        4.59291        4.59310        3.16246        0.09375
            0.6      0003/0400      0009/0090      0.01000        4.59056        4.59080        3.83695        0.09375
            0.6      0003/0400      0010/0090      0.01000        4.58945        4.58973        4.65081        0.03125
            0.7      0003/0400      0011/0090      0.01000        4.59243        4.59267        3.89409        0.03125
            0.7      0003/0400      0012/0090      0.01000        4.59103        4.59123        3.29093        0.06250
            0.7      0003/0400      0013/0090      0.01000        4.58886        4.58910        4.05700        0.03125
            0.7      0003/0400      0014/0090      0.01000        4.58933        4.58954        3.37572        0.06250
            0.7      0003/0400      0015/0090      0.01000        4.58769        4.58789        3.42607        0.06250
            0.7      0003/0400      0016/0090      0.01000        4.59225        4.59248        3.74873        0.03125
            0.7      0003/0400      0017/0090      0.01000        4.58732        4.58757        4.09764        0.12500
            0.7      0003/0400      0018/0090      0.01000        4.58847        4.58868        3.55933        0.06250
            0.7      0003/0400      0019/0090      0.01000        4.58781        4.58801        3.35899        0.12500
            0.7      0003/0400      0020/0090      0.01000        4.58868        4.58890        3.61560        0.15625
            0.7      0003/0400      0021/0090      0.01000        4.58974        4.58996        3.69372        0.12500
            0.7      0003/0400      0022/0090      0.01000        4.58635        4.58657        3.56868        0.03125
            0.7      0003/0400      0023/0090      0.01000        4.58605        4.58625        3.30488        0.06250
            0.7      0003/0400      0024/0090      0.01000        4.58738        4.58762        4.07048        0.00000
            0.7      0003/0400      0025/0090      0.01000        4.58668        4.58693        4.19574        0.09375
