           time          epoch      iteration  learning_rate   nll_joint_tr   nll_class_tr      cat_ce_tr         acc_tr
            0.2      0000/0400      0084/0090      0.01000        4.59044        4.59070        4.34964        0.03125
            0.2      0000/0400      0085/0090      0.01000        4.58960        4.58986        4.22116        0.06250
            0.2      0000/0400      0086/0090      0.01000        4.58798        4.58823        4.13811        0.00000
            0.2      0000/0400      0087/0090      0.01000        4.58996        4.59022        4.22111        0.03125
            0.2      0000/0400      0088/0090      0.01000        4.59188        4.59212        4.02862        0.03125
            0.2      0000/0400      0089/0090      0.01000        4.58834        4.58857        3.74874        0.00000
            0.2      0001/0400      0000/0090      0.01000        4.59059        4.59084        4.13789        0.03125
            0.2      0001/0400      0001/0090      0.01000        4.59064        4.59089        4.05828        0.03125
            0.2      0001/0400      0002/0090      0.01000        4.59012        4.59034        3.62273        0.12500
            0.2      0001/0400      0003/0090      0.01000        4.58984        4.59006        3.63162        0.12500
            0.2      0001/0400      0004/0090      0.01000        4.58988        4.59014        4.37708        0.00000
            0.2      0001/0400      0005/0090      0.01000        4.59070        4.59096        4.24375        0.03125
            0.2      0001/0400      0006/0090      0.01000        4.59120        4.59144        3.83289        0.03125
            0.2      0001/0400      0007/0090      0.01000        4.59026        4.59057        5.00497        0.06250
            0.2      0001/0400      0008/0090      0.01000        4.58805        4.58832        4.46899        0.03125
            0.2      0001/0400      0009/0090      0.01000        4.58965        4.58992        4.48064        0.06250
            0.2      0001/0400      0010/0090      0.01000        4.59062        4.59085        3.84075        0.06250
            0.2      0001/0400      0011/0090      0.01000        4.59392        4.59416        3.96605        0.00000
            0.2      0001/0400      0012/0090      0.01000        4.58692        4.58714        3.61615        0.06250
            0.2      0001/0400      0013/0090      0.01000        4.59032        4.59057        4.03499        0.03125
            0.2      0001/0400      0014/0090      0.01000        4.58898        4.58924        4.23727        0.03125
            0.2      0001/0400      0015/0090      0.01000        4.59111        4.59133        3.59384        0.09375
            0.2      0001/0400      0016/0090      0.01000        4.59367        4.59389        3.63654        0.03125
            0.3      0001/0400      0017/0090      0.01000        4.58939        4.58964        4.20055        0.03125
            0.3      0001/0400      0018/0090      0.01000        4.58715        4.58738        3.70549        0.06250
            0.3      0001/0400      0019/0090      0.01000        4.58852        4.58874        3.74743        0.12500
            0.3      0001/0400      0020/0090      0.01000        4.58802        4.58827        4.12655        0.09375
            0.3      0001/0400      0021/0090      0.01000        4.59129        4.59151        3.53576        0.18750
            0.3      0001/0400      0022/0090      0.01000        4.59245        4.59270        4.17252        0.03125
            0.3      0001/0400      0023/0090      0.01000        4.58976        4.59001        4.04433        0.00000
            0.3      0001/0400      0024/0090      0.01000        4.59080        4.59107        4.44154        0.03125
            0.3      0001/0400      0025/0090      0.01000        4.59077        4.59099        3.70238        0.09375
            0.3      0001/0400      0026/0090      0.01000        4.59079        4.59102        3.86172        0.03125
            0.3      0001/0400      0027/0090      0.01000        4.59121        4.59144        3.78766        0.03125
            0.3      0001/0400      0028/0090      0.01000        4.58789        4.58809        3.22856        0.18750
            0.3      0001/0400      0029/0090      0.01000        4.59059        4.59087        4.46546        0.03125
            0.3      0001/0400      0030/0090      0.01000        4.59277        4.59303        4.14074        0.03125
            0.3      0001/0400      0031/0090      0.01000        4.59341        4.59363        3.68336        0.09375
            0.3      0001/0400      0032/0090      0.01000        4.58870        4.58895        4.06173        0.06250
            0.3      0001/0400      0033/0090      0.01000        4.58881        4.58908        4.45467        0.06250
            0.3      0001/0400      0034/0090      0.01000        4.59044        4.59071        4.39445        0.06250
            0.3      0001/0400      0035/0090      0.01000        4.58917        4.58941        4.01309        0.03125
            0.3      0001/0400      0036/0090      0.01000        4.58953        4.58974        3.38737        0.09375
            0.3      0001/0400      0037/0090      0.01000        4.59071        4.59094        3.76485        0.09375
            0.3      0001/0400      0038/0090      0.01000        4.58761        4.58790        4.76105        0.06250
            0.3      0001/0400      0039/0090      0.01000        4.59334        4.59359        4.10067        0.06250
            0.3      0001/0400      0040/0090      0.01000        4.59423        4.59445        3.63906        0.15625
            0.3      0001/0400      0041/0090      0.01000        4.59639        4.59660        3.47160        0.06250
            0.3      0001/0400      0042/0090      0.01000        4.58858        4.58883        4.14289        0.00000
            0.3      0001/0400      0043/0090      0.01000        4.58640        4.58666        4.37600        0.00000
            0.3      0001/0400      0044/0090      0.01000        4.59077        4.59104        4.43879        0.09375
            0.3      0001/0400      0045/0090      0.01000        4.58627        4.58654        4.38109        0.06250
            0.3      0001/0400      0046/0090      0.01000        4.58577        4.58604        4.48625        0.03125
            0.3      0001/0400      0047/0090      0.01000        4.58693        4.58715        3.71726        0.12500
            0.3      0001/0400      0048/0090      0.01000        4.58990        4.59016        4.28137        0.03125
            0.3      0001/0400      0049/0090      0.01000        4.58740        4.58764        3.93799        0.15625
            0.3      0001/0400      0050/0090      0.01000        4.58858        4.58883        4.14940        0.09375
            0.3      0001/0400      0051/0090      0.01000        4.58857        4.58881        4.00047        0.06250
            0.3      0001/0400      0052/0090      0.01000        4.58796        4.58819        3.83685        0.03125
            0.3      0001/0400      0053/0090      0.01000        4.59128        4.59152        3.98833        0.09375
            0.3      0001/0400      0054/0090      0.01000        4.58985        4.59011        4.21703        0.00000
            0.3      0001/0400      0055/0090      0.01000        4.59112        4.59134        3.67331        0.03125
            0.3      0001/0400      0056/0090      0.01000        4.58880        4.58904        3.95193        0.03125
            0.3      0001/0400      0057/0090      0.01000        4.58673        4.58698        4.13504        0.09375
            0.3      0001/0400      0058/0090      0.01000        4.58915        4.58942        4.42511        0.06250
            0.3      0001/0400      0059/0090      0.01000        4.59022        4.59049        4.42828        0.03125
            0.3      0001/0400      0060/0090      0.01000        4.58816        4.58839        3.77922        0.03125
            0.3      0001/0400      0061/0090      0.01000        4.58922        4.58953        5.00421        0.03125
            0.3      0001/0400      0062/0090      0.01000        4.59020        4.59043        3.83001        0.09375
            0.3      0001/0400      0063/0090      0.01000        4.58706        4.58741        5.69507        0.06250
            0.3      0001/0400      0064/0090      0.01000        4.59097        4.59123        4.20405        0.03125
            0.3      0001/0400      0065/0090      0.01000        4.58997        4.59021        3.92759        0.03125
            0.3      0001/0400      0066/0090      0.01000        4.58305        4.58331        4.13624        0.00000
            0.3      0001/0400      0067/0090      0.01000        4.58684        4.58707        3.77283        0.09375
            0.3      0001/0400      0068/0090      0.01000        4.58923        4.58946        3.66727        0.09375
            0.3      0001/0400      0069/0090      0.01000        4.58699        4.58720        3.59626        0.12500
            0.3      0001/0400      0070/0090      0.01000        4.58455        4.58482        4.41499        0.03125
            0.3      0001/0400      0071/0090      0.01000        4.58442        4.58467        3.96409        0.09375
            0.3      0001/0400      0072/0090      0.01000        4.58330        4.58354        3.90267        0.03125
            0.3      0001/0400      0073/0090      0.01000        4.58613        4.58635        3.57147        0.12500
            0.3      0001/0400      0074/0090      0.01000        4.58363        4.58387        3.89648        0.09375
            0.3      0001/0400      0075/0090      0.01000        4.58838        4.58861        3.78503        0.03125
            0.3      0001/0400      0076/0090      0.01000        4.58939        4.58965        4.36934        0.03125
            0.3      0001/0400      0077/0090      0.01000        4.59054        4.59078        3.93178        0.03125
            0.3      0001/0400      0078/0090      0.01000        4.58696        4.58722        4.26312        0.06250
            0.3      0001/0400      0079/0090      0.01000        4.58807        4.58828        3.51308        0.06250
            0.3      0001/0400      0080/0090      0.01000        4.58669        4.58696        4.45599        0.03125
            0.4      0001/0400      0081/0090      0.01000        4.58588        4.58616        4.63024        0.03125
            0.4      0001/0400      0082/0090      0.01000        4.58954        4.58979        4.20435        0.06250
            0.4      0001/0400      0083/0090      0.01000        4.58413        4.58437        3.87051        0.06250
            0.4      0001/0400      0084/0090      0.01000        4.58948        4.58968        3.35085        0.03125
            0.4      0001/0400      0085/0090      0.01000        4.58710        4.58736        4.36168        0.06250
            0.4      0001/0400      0086/0090      0.01000        4.58709        4.58731        3.63559        0.06250
            0.4      0001/0400      0087/0090      0.01000        4.58723        4.58747        3.90684        0.03125
            0.4      0001/0400      0088/0090      0.01000        4.58437        4.58463        4.22151        0.06250
            0.4      0001/0400      0089/0090      0.01000        4.58631        4.58657        4.32109        0.03125
            0.4      0002/0400      0000/0090      0.01000        4.58898        4.58926        4.62588        0.09375
            0.4      0002/0400      0001/0090      0.01000        4.58574        4.58600        4.35654        0.03125
            0.4      0002/0400      0002/0090      0.01000        4.58771        4.58791        3.17745        0.12500
            0.4      0002/0400      0003/0090      0.01000        4.58158        4.58190        5.34975        0.09375
            0.4      0002/0400      0004/0090      0.01000        4.58898        4.58922        3.83465        0.06250
            0.4      0002/0400      0005/0090      0.01000        4.58666        4.58694        4.70462        0.00000
            0.4      0002/0400      0006/0090      0.01000        4.58409        4.58434        4.02373        0.00000
            0.5      0002/0400      0007/0090      0.01000        4.58604        4.58629        4.09308        0.06250
            0.5      0002/0400      0008/0090      0.01000        4.58273        4.58299        4.23483        0.09375
            0.5      0002/0400      0009/0090      0.01000        4.58602        4.58622        3.36102        0.03125
            0.5      0002/0400      0010/0090      0.01000        4.58277        4.58303        4.18137        0.06250
            0.5      0002/0400      0011/0090      0.01000        4.58543        4.58567        3.99323        0.00000
            0.5      0002/0400      0012/0090      0.01000        4.58703        4.58727        3.88327        0.06250
            0.5      0002/0400      0013/0090      0.01000        4.58787        4.58810        3.77716        0.03125
            0.5      0002/0400      0014/0090      0.01000        4.58418        4.58444        4.31781        0.00000
            0.5      0002/0400      0015/0090      0.01000        4.58827        4.58851        3.97189        0.09375
            0.5      0002/0400      0016/0090      0.01000        4.58744        4.58768        3.92408        0.03125
            0.5      0002/0400      0017/0090      0.01000        4.58615        4.58639        3.92464        0.09375
            0.5      0002/0400      0018/0090      0.01000        4.58566        4.58587        3.37318        0.12500
            0.5      0002/0400      0019/0090      0.01000        4.58422        4.58448        4.27531        0.12500
            0.5      0002/0400      0020/0090      0.01000        4.58777        4.58804        4.36340        0.12500
            0.5      0002/0400      0021/0090      0.01000        4.58978        4.59005        4.41430        0.09375
            0.5      0002/0400      0022/0090      0.01000        4.58386        4.58412        4.19904        0.06250
            0.5      0002/0400      0023/0090      0.01000        4.58350        4.58372        3.61677        0.09375
            0.5      0002/0400      0024/0090      0.01000        4.58253        4.58281        4.64437        0.06250
            0.5      0002/0400      0025/0090      0.01000        4.58607        4.58631        3.94860        0.21875
            0.5      0002/0400      0026/0090      0.01000        4.58480        4.58501        3.42770        0.09375
            0.5      0002/0400      0027/0090      0.01000        4.58421        4.58445        3.93398        0.03125
            0.5      0002/0400      0028/0090      0.01000        4.58875        4.58902        4.46857        0.00000
            0.5      0002/0400      0029/0090      0.01000        4.58360        4.58399        6.35369        0.03125
            0.5      0002/0400      0030/0090      0.01000        4.57925        4.57956        4.99754        0.09375
            0.5      0002/0400      0031/0090      0.01000        4.58024        4.58046        3.56286        0.06250
            0.5      0002/0400      0032/0090      0.01000        4.58800        4.58830        5.02087        0.06250
            0.5      0002/0400      0033/0090      0.01000        4.58251        4.58278        4.38694        0.03125
            0.5      0002/0400      0034/0090      0.01000        4.58609        4.58633        3.84934        0.06250
            0.5      0002/0400      0035/0090      0.01000        4.58749        4.58772        3.65352        0.06250
            0.5      0002/0400      0036/0090      0.01000        4.58163        4.58188        4.00139        0.00000
            0.5      0002/0400      0037/0090      0.01000        4.58415        4.58440        3.98141        0.09375
            0.5      0002/0400      0038/0090      0.01000        4.59107        4.59127        3.29689        0.09375
            0.5      0002/0400      0039/0090      0.01000        4.58336        4.58362        4.22615        0.06250
            0.5      0002/0400      0040/0090      0.01000        4.58779        4.58802        3.79525        0.12500
            0.5      0002/0400      0041/0090      0.01000        4.58093        4.58119        4.23404        0.06250
            0.5      0002/0400      0042/0090      0.01000        4.58833        4.58854        3.41064        0.12500
            0.5      0002/0400      0043/0090      0.01000        4.58628        4.58650        3.58801        0.06250
            0.5      0002/0400      0044/0090      0.01000        4.58644        4.58666        3.69625        0.06250
            0.5      0002/0400      0045/0090      0.01000        4.58523        4.58545        3.55105        0.00000
            0.5      0002/0400      0046/0090      0.01000        4.58766        4.58794        4.50717        0.03125
            0.5      0002/0400      0047/0090      0.01000        4.58183        4.58218        5.68346        0.00000
            0.5      0002/0400      0048/0090      0.01000        4.58456        4.58487        5.12712        0.06250
            0.5      0002/0400      0049/0090      0.01000        4.58758        4.58781        3.70962        0.06250
            0.5      0002/0400      0050/0090      0.01000        4.58000        4.58034        5.51272        0.06250
            0.5      0002/0400      0051/0090      0.01000        4.57970        4.57993        3.76932        0.18750
            0.5      0002/0400      0052/0090      0.01000        4.58225        4.58253        4.51009        0.00000
            0.5      0002/0400      0053/0090      0.01000        4.58188        4.58212        3.95264        0.09375
            0.5      0002/0400      0054/0090      0.01000        4.57884        4.57914        4.94877        0.00000
            0.5      0002/0400      0055/0090      0.01000        4.58807        4.58831        3.88156        0.09375
            0.5      0002/0400      0056/0090      0.01000        4.57936        4.57961        4.04903        0.09375
            0.5      0002/0400      0057/0090      0.01000        4.58350        4.58379        4.73189        0.03125
            0.5      0002/0400      0058/0090      0.01000        4.58516        4.58545        4.79798        0.06250
            0.5      0002/0400      0059/0090      0.01000        4.58367        4.58395        4.57121        0.06250
            0.5      0002/0400      0060/0090      0.01000        4.58084        4.58112        4.43556        0.03125
            0.5      0002/0400      0061/0090      0.01000        4.58469        4.58490        3.50304        0.06250
            0.5      0002/0400      0062/0090      0.01000        4.58251        4.58276        4.13986        0.09375
            0.5      0002/0400      0063/0090      0.01000        4.58306        4.58335        4.72594        0.09375
            0.5      0002/0400      0064/0090      0.01000        4.58499        4.58520        3.46680        0.15625
            0.5      0002/0400      0065/0090      0.01000        4.58422        4.58445        3.77802        0.06250
            0.5      0002/0400      0066/0090      0.01000        4.58422        4.58444        3.60789        0.09375
            0.5      0002/0400      0067/0090      0.01000        4.58307        4.58331        3.87801        0.00000
            0.5      0002/0400      0068/0090      0.01000        4.58084        4.58109        4.04007        0.03125
            0.5      0002/0400      0069/0090      0.01000        4.58278        4.58304        4.29908        0.00000
            0.5      0002/0400      0070/0090      0.01000        4.58122        4.58145        3.84951        0.09375
            0.5      0002/0400      0071/0090      0.01000        4.58433        4.58463        5.03049        0.03125
            0.5      0002/0400      0072/0090      0.01000        4.58586        4.58613        4.34031        0.03125
            0.6      0002/0400      0073/0090      0.01000        4.58772        4.58792        3.27260        0.09375
            0.6      0002/0400      0074/0090      0.01000        4.58311        4.58333        3.65576        0.03125
            0.6      0002/0400      0075/0090      0.01000        4.58133        4.58156        3.68005        0.06250
            0.6      0002/0400      0076/0090      0.01000        4.58481        4.58501        3.33801        0.06250
            0.6      0002/0400      0077/0090      0.01000        4.58018        4.58040        3.57340        0.09375
            0.6      0002/0400      0078/0090      0.01000        4.57758        4.57784        4.34265        0.15625
            0.6      0002/0400      0079/0090      0.01000        4.58635        4.58656        3.51756        0.06250
            0.6      0002/0400      0080/0090      0.01000        4.58560        4.58581        3.46154        0.06250
            0.6      0002/0400      0081/0090      0.01000        4.58373        4.58398        4.17983        0.09375
            0.6      0002/0400      0082/0090      0.01000        4.57996        4.58030        5.58754        0.06250
            0.6      0002/0400      0083/0090      0.01000        4.57928        4.57957        4.78197        0.09375
            0.6      0002/0400      0084/0090      0.01000        4.58656        4.58677        3.45110        0.12500
            0.6      0002/0400      0085/0090      0.01000        4.57718        4.57744        4.24489        0.12500
            0.6      0002/0400      0086/0090      0.01000        4.58406        4.58435        4.67551        0.06250
            0.6      0002/0400      0087/0090      0.01000        4.57856        4.57877        3.41028        0.12500
            0.6      0002/0400      0088/0090      0.01000        4.57603        4.57631        4.59927        0.03125
            0.6      0002/0400      0089/0090      0.01000        4.58134        4.58157        3.88036        0.06250
            0.7      0003/0400      0000/0090      0.01000        4.58393        4.58418        4.11822        0.03125
            0.7      0003/0400      0001/0090      0.01000        4.57430        4.57462        5.26354        0.03125
            0.7      0003/0400      0002/0090      0.01000        4.58246        4.58270        3.81045        0.06250
            0.7      0003/0400      0003/0090      0.01000        4.57376        4.57409        5.43397        0.09375
            0.7      0003/0400      0004/0090      0.01000        4.57431        4.57459        4.63098        0.00000
            0.7      0003/0400      0005/0090      0.01000        4.57953        4.57973        3.38730        0.09375
            0.7      0003/0400      0006/0090      0.01000        4.57478        4.57505        4.44519        0.09375
            0.7      0003/0400      0007/0090      0.01000        4.57110        4.57138        4.61560        0.06250
            0.7      0003/0400      0008/0090      0.01000        4.57041        4.57066        4.16875        0.09375
            0.7      0003/0400      0009/0090      0.01000        4.57076        4.57104        4.54474        0.06250
            0.7      0003/0400      0010/0090      0.01000        4.57583        4.57608        4.05029        0.06250
            0.7      0003/0400      0011/0090      0.01000        4.57539        4.57566        4.48935        0.15625
            0.7      0003/0400      0012/0090      0.01000        4.56855        4.56883        4.56932        0.03125
            0.7      0003/0400      0013/0090      0.01000        4.57394        4.57418        3.93576        0.18750
            0.7      0003/0400      0014/0090      0.01000        4.56988        4.57011        3.69639        0.12500
            0.7      0003/0400      0015/0090      0.01000        4.57223        4.57245        3.65359        0.18750
            0.7      0003/0400      0016/0090      0.01000        4.56751        4.56776        4.16905        0.06250
            0.7      0003/0400      0017/0090      0.01000        4.56943        4.56963        3.37344        0.18750
            0.7      0003/0400      0018/0090      0.01000        4.56541        4.56566        4.12051        0.03125
            0.7      0003/0400      0019/0090      0.01000        4.57469        4.57496        4.41214        0.12500
            0.7      0003/0400      0020/0090      0.01000        4.57009        4.57036        4.37355        0.00000
            0.7      0003/0400      0021/0090      0.01000        4.56383        4.56402        3.27783        0.12500
            0.7      0003/0400      0022/0090      0.01000        4.56390        4.56415        4.09854        0.12500
            0.7      0003/0400      0023/0090      0.01000        4.56441        4.56463        3.57145        0.03125
            0.7      0003/0400      0024/0090      0.01000        4.56851        4.56873        3.56609        0.09375
            0.7      0003/0400      0025/0090      0.01000        4.56298        4.56324        4.24658        0.03125
            0.7      0003/0400      0026/0090      0.01000        4.56562        4.56582        3.17209        0.06250
            0.7      0003/0400      0027/0090      0.01000        4.56327        4.56349        3.65895        0.15625
            0.7      0003/0400      0028/0090      0.01000        4.56932        4.56952        3.28826        0.03125
            0.7      0003/0400      0029/0090      0.01000        4.56528        4.56548        3.26557        0.09375
            0.7      0003/0400      0030/0090      0.01000        4.56223        4.56242        3.13731        0.12500
            0.7      0003/0400      0031/0090      0.01000        4.56506        4.56531        4.13869        0.00000
            0.7      0003/0400      0032/0090      0.01000        4.56092        4.56117        4.17324        0.03125
            0.7      0003/0400      0033/0090      0.01000        4.56195        4.56217        3.46955        0.12500
            0.7      0003/0400      0034/0090      0.01000        4.55615        4.55640        4.07177        0.09375
            0.7      0003/0400      0035/0090      0.01000        4.56359        4.56380        3.47774        0.03125
            0.7      0003/0400      0036/0090      0.01000        4.56199        4.56219        3.18449        0.18750
            0.7      0003/0400      0037/0090      0.01000        4.55924        4.55949        3.97748        0.03125
            0.7      0003/0400      0038/0090      0.01000        4.55526        4.55553        4.44606        0.03125
            0.7      0003/0400      0039/0090      0.01000        4.55537        4.55560        3.73882        0.06250
            0.7      0003/0400      0040/0090      0.01000        4.56129        4.56151        3.51606        0.09375
            0.7      0003/0400      0041/0090      0.01000        4.55739        4.55765        4.24915        0.03125
            0.7      0003/0400      0042/0090      0.01000        4.55553        4.55573        3.37921        0.03125
            0.7      0003/0400      0043/0090      0.01000        4.55751        4.55773        3.71044        0.12500
            0.7      0003/0400      0044/0090      0.01000        4.55654        4.55679        4.12895        0.00000
            0.7      0003/0400      0045/0090      0.01000        4.55702        4.55725        3.71288        0.03125
            0.7      0003/0400      0046/0090      0.01000        4.55886        4.55907        3.45244        0.06250
            0.7      0003/0400      0047/0090      0.01000        4.55903        4.55925        3.59239        0.12500
            0.7      0003/0400      0048/0090      0.01000        4.55515        4.55540        4.03565        0.03125
            0.7      0003/0400      0049/0090      0.01000        4.55596        4.55628        5.25842        0.03125
            0.7      0003/0400      0050/0090      0.01000        4.56087        4.56108        3.53643        0.03125
            0.7      0003/0400      0051/0090      0.01000        4.55763        4.55786        3.65036        0.03125
            0.7      0003/0400      0052/0090      0.01000        4.55676        4.55699        3.85694        0.03125
            0.7      0003/0400      0053/0090      0.01000        4.55809        4.55830        3.52328        0.06250
            0.7      0003/0400      0054/0090      0.01000        4.56039        4.56059        3.27315        0.06250
            0.7      0003/0400      0055/0090      0.01000        4.55474        4.55500        4.32900        0.06250
            0.7      0003/0400      0056/0090      0.01000        4.55364        4.55394        4.87703        0.03125
            0.7      0003/0400      0057/0090      0.01000        4.55120        4.55140        3.35724        0.09375
            0.8      0003/0400      0058/0090      0.01000        4.55738        4.55760        3.56071        0.00000
            0.8      0003/0400      0059/0090      0.01000        4.55675        4.55696        3.48578        0.09375
